address,beds,baths,type,price,sqft,listing#,sqft_min,sqft_max,sqft_avg,Type,Style
188 Cumberland St 712 Toronto,1,1,Condo Apt Apartment,3200,500-599,C10431309,500,599,549.5,Condo Apartment,Apartment
33 University Ave 1809 Toronto,1+1,2,Condo Apt Apartment,3225,1000-1199,C9271442,1000,1199,1099.5,Condo Apartment,Apartment
263 Wellington St W 1104 Toronto,1+1,1,Condo Apt Apartment,3250,800-899,C10416898,800,899,849.5,Condo Apartment,Apartment
65 St Mary St 406 Toronto,1+1,1,Condo Apt Apartment,3250,600-699,C9369998,600,699,649.5,Condo Apartment,Apartment
3 Navy Wharf Crt 312 Toronto,1+1,1,Condo Apt Apartment,3250,700-799,C9395349,700,799,749.5,Condo Apartment,Apartment
455 Front St S124 Toronto,1+1,2,Condo Townhouse 2-Storey,3250,1000-1199,C10408487,1000,1199,1099.5,Condo Townhouse,2-Storey
1 Palace Pier Crt 3407 Toronto,1,1,Condo Apt Apartment,3250,800-899,W10454182,800,899,849.5,Condo Apartment,Apartment
488 University Ave 3715 Toronto,1+1,1,Condo Apt Apartment,3250,700-799,C10417561,700,799,749.5,Condo Apartment,Apartment
320 Tweedsmuir Ave 3001 Toronto,1+1,1,Other Apartment,3280,700-799,C9363796,700,799,749.5,Other,Apartment
39 Queens Quay E 912 Toronto,1,2,Comm Element Condo Apartment,3290,700-799,C9344837,700,799,749.5,Common Element Condo,Apartment
20 Blue Jays Way 1509 Toronto,1,1,Condo Apt Apartment,3300,600-699,C9015187,600,699,649.5,Condo Apartment,Apartment
21 Burkebrook Pl 612 Toronto,1+1,1,Condo Apt Apartment,3300,700-799,C9306760,700,799,749.5,Condo Apartment,Apartment
101 Charles St E 4202 Toronto,1+1,1,Condo Apt Apartment,3300,700-799,C10432466,700,799,749.5,Condo Apartment,Apartment
