address,beds,baths,type,price,SqFt,listing#
286 Main St 1206 Toronto,1+1,2,Condo Apt Apartment,2600,600-699,E9380051
1630 Queen St E 202 Toronto,1,1,Condo Apt Apartment,2600,500-599,E9506440
1100 Sheppard Ave W 511 Toronto,1+1,1,Condo Apt Apartment,2600,600-699,W9347681
121 Lower Sherbourne St 956 SW Toronto,1+1,2,Condo Apt Apartment,2600,600-699,C10442544
170 Sumach St 1901 Toronto,1+1,1,Condo Apt Apartment,2600,600-699,C10441578
18 GRAYDON HALL Dr 1101 Toronto,1,1,Condo Apt Apartment,2600,600-699,C10744161
50 Thomas Riley Rd 1303 Toronto,1+1,1,Condo Apt Apartment,2600,600-699,W10429338
2230 Lake Shore Blvd W 2705 Toronto,1+1,1,Condo Apt Apartment,2600,600-699,W10423913
21 Scollard St 103 Toronto,1+1,1,Condo Apt Apartment,2600,600-699,C10420934
5162 Yonge St 2008 Toronto,1,1,Condo Apt Apartment,2600,500-599,C10433990
25 Neighbourhood Lane 202 Toronto,1+1,1,Condo Apt Apartment,2600,500-599,W10420229
460 Adelaide St E 521 Toronto,1+1,1,Condo Apt Multi-Level,2600,600-699,C9419382
30 Shore Breeze Dr 3412 Toronto,1+1,1,Condo Apt Apartment,2600,600-699,W9386554
1928 Lakeshore Blvd 3801 Toronto,1+1,2,Condo Apt Apartment,2600,700-799,W10707770
188 Cumberland St 903 Toronto,1+1,1,Condo Apt Apartment,2600,500-599,C10477056
208 Queens Quay W 314 Toronto,1+1,1,Condo Apt Apartment,2600,600-699,C9306369
295 Adelaide St W 2006 Toronto,1+1,1,Condo Apt Apartment,2600,600-699,C9386584
50 Ordnance Dr 1703 Toronto,1,1,Condo Apt Apartment,2600,0-499,C9778878
400 Wellington St W 302 Toronto,1,1,Condo Apt Apartment,2600,600-699,C9416902
25 Grenville St 1804 Toronto,1+1,1,Condo Apt Apartment,2600,800-899,C9357160
15 Lower Jarvis St 3306 Toronto,1+1,2,Condo Apt Apartment,2600,500-599,C10425298
155 Beecroft Rd 2609 Toronto,1,1,Condo Apt Apartment,2600,500-599,C9378918
10 Park Lawn Rd 710 Toronto,1,1,Condo Apt Apartment,2600,600-699,W9388231
5168 Yonge St 1510 Toronto,1,1,Condo Apt Apartment,2600,500-599,C10301823
150 East Liberty St 1713 Toronto,1,1,Condo Apt Apartment,2600,600-699,C9396953
161 Roehampton Ave 304 Toronto,1+1,1,Condo Apt Apartment,2600,500-599,C10417418
330 Richmond St W 1106 Toronto,1+1,1,Condo Apt Apartment,2600,700-799,C10428673
575 Bloor St E 3310 Toronto,1+1,2,Condo Apt Apartment,2600,600-699,C9377898
5508 Yonge St 2001 Toronto,1+1,1,Condo Apt Apartment,2600,700-799,C10410576
7 Grenville St 3310 Toronto,1,1,Condo Apt Apartment,2600,500-599,C9378115
10 Bloorview Pl 617 Toronto,1,1,Condo Apt Apartment,2600,500-599,C10274121
68 Canterbury Pl 207 Toronto,1+1,2,Condo Apt Apartment,2600,600-699,C10403135
219 Fort York Blvd 3304 Toronto,1,1,Condo Apt Apartment,2600,600-699,C10428208
121 Mcmahon Dr 512 Toronto,1+1,1,Condo Apt Apartment,2600,600-699,C10417112
2220 Lakeshore Blvd 3206 Toronto,1+1,1,Condo Apt Apartment,2599,600-699,W10426773
36 Lisgar St E 1015E Toronto,1+1,2,Condo Apt Apartment,2599,700-799,C10430270
50 Bruyeres Mews PH 11 Toronto,1,1,Condo Apt Apartment,2599,500-599,C9362606
5 Sheppard Ave E 2918 Toronto,1,1,Condo Apt Apartment,2599,500-599,C10409754
99 The Donway W 306 Toronto,1+1,2,Comm Element Condo Apartment,2599,600-699,C10418488
2737 Keele St 829 Toronto,1,1,Condo Apt 2-Storey,2599,600-699,W10400107
5162 Yonge St 1911 Toronto,1,1,Condo Apt Apartment,2599,500-599,C10410445
16 Bonnycastle St 4204 Toronto,1+1,1,Condo Apt Apartment,2599,600-699,C9418263
10 Eva Rd 1503 Toronto,1+1,1,Condo Apt Apartment,2599,600-699,W9361646
1 Falaise Rd 614 Toronto,1+1,2,Condo Apt Apartment,2599,700-799,E10707767
75 Portland St 421 Toronto,1,1,Condo Apt Apartment,2599,0-499,C10413093
381 Front St W 1905 Toronto,1+1,1,Condo Apt Apartment,2599,600-699,C9385137
7 Grenville St 5709 Toronto,1+1,1,Condo Apt Apartment,2599,500-599,C10409687
195 Merton St 508 Toronto,1+1,1,Condo Apt Apartment,2599,600-699,C10237176
56 Forest Manor Dr 701 Toronto,1+1,2,Condo Apt Apartment,2595,700-799,C10412615
2 Clarendon Ave 120 Toronto,1,1,Condo Apt Apartment,2595,0-499,C9368624
231 Fort York Blvd 402 Toronto,1+1,1,Condo Apt Apartment,2595,600-699,C10415839
11 Brunel Crt 3103 Toronto,1+1,1,Condo Apt Apartment,2595,600-699,C10428007
100 Dalhousie St 2911 Toronto,1+1,1,Condo Apt Apartment,2595,500-599,C9812283
25 Adra Grado Way 1833 Toronto,1,1,Condo Apt Bachelor/Studio,2595,600-699,C9311231
45 Charles St E 5306 Toronto,1,1,Condo Apt Apartment,2595,500-599,C9373181
20 Richardson St 1411 Toronto,1+1,1,Condo Apt Apartment,2595,600-699,C10441191
377 Ridelle Ave 1118 Toronto,1+1,1,Condo Apt Apartment,2594,700-799,W9357762
33 Charles St E 1507 Toronto,1,1,Condo Apt Apartment,2592,600-699,C10426269
2627 Mccowan Rd Uph08 Toronto,1+1,2,Condo Apt Apartment,2590,700-799,E9308054
15 Holmes Ave 1412 Toronto,1+1,2,Condo Apt Apartment,2590,700-799,C9391219
28 Olive Ave PH10 Toronto,1,1,Condo Apt Apartment,2590,500-599,C9392518
210 Simcoe St 814 Toronto,1+1,1,Condo Apt Apartment,2590,700-799,C10412530
11 Wellesley St W 4407 Toronto,1+1,1,Condo Apt Apartment,2590,500-599,C10421828
55 Charles St E 3207 Toronto,1+1,1,Condo Apt Apartment,2588,600-699,C9311777
225 Sackville St 2101 Toronto,1,1,Condo Apt Apartment,2580,600-699,C10430283
138 Princess St 311 Toronto,1+1,1,Condo Apt Apartment,2580,600-699,C9398248
15 Lower Jarvis St W 3407 Toronto,1,1,Condo Apt Multi-Level,2580,500-599,C9383605
8 Eglinton Ave E 5212 Toronto,1+1,2,Condo Apt Apartment,2580,600-699,C10441230
170 Fort York Blvd 212 Toronto,1+1,1,Condo Apt Apartment,2580,500-599,C9038279
209 Fort York Blvd 555 Toronto,1+1,1,Condo Apt Apartment,2580,600-699,C9383753
2885 Bayview Ave 301 Toronto,1+1,1,Condo Apt Multi-Level,2580,600-699,C10411649
181 MILL St E1106 Toronto,1,1,Condo Apt Apartment,2576,500-599,C10418471
318 King St E 204 Toronto,1+1,1,Condo Apt Apartment,2575,700-799,C9364340
3 Market St 524 Toronto,1+1,1,Condo Apt Apartment,2575,600-699,C9369582
100 Western Battery Rd 813 Toronto,1,1,Condo Apt Apartment,2575,0-499,C10430739
55 Bremner Blvd 4005 Toronto,1+1,1,Condo Apt Apartment,2575,600-699,C10403039
100 MILL St 412 Toronto,1,1,Condo Apt Apartment,2575,500-599,C10426097
20 Blue Jays Way N 820 Toronto,1+1,1,Condo Apt Apartment,2575,700-799,C10379120
1926 LAKE SHORE Blvd W 3016 Toronto,1+1,1,Condo Townhouse Apartment,2575,500-599,W10406722
223 St Clair Ave W 808 Toronto,1,1,Condo Apt Apartment,2575,500-599,C9507076
20 Samuel Wood Way 1605 Toronto,1,1,Condo Apt Apartment,2565,500-599,W9376830
2525 Bathurst St 703 Toronto,1,1,Condo Apt Apartment,2560,600-699,C9396045
135 East Liberty St 812 Toronto,1,1,Condo Apt Apartment,2550,500-599,C10426538
375 King St W 2906 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10217761
208 Queens Quay W 2205 Toronto,1,1,Condo Apt Apartment,2550,600-699,C9343313
7 Grenville St 4006 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10051852
8 Hillsdale Ave E 1716 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C10412710
138 Downes St 1001 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10418931
28 Freeland St 2906 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10421291
95 McMahon Dr 910 Toronto,1,1,Condo Apt Apartment,2550,500-599,C10406622
80 Queens Wharf Rd 508 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C10415568
8 Olympic Garden Dr S602 Toronto,1+1,2,Condo Apt Apartment,2550,600-699,C9386677
621 Sheppard Ave E 733 Toronto,1,1,Condo Apt Apartment,2550,500-599,C9308897
56 Annie Craig Dr 1505 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,W10265062
85 Queens Wharf Rd 2203 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10409202
633 Bay St 706 Toronto,1,1,Condo Apt Apartment,2550,600-699,C10410503
3220 Sheppard Ave E 1704 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,E9387518
3220 Sheppard Ave E 1804 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,E9384098
1 Michael Power Pl 1012 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,W9752028
2221 yonge St 1511 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10421053
195 McCaul St 511 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C9378310
225 Sumach St 1208 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10427790
650 Sheppard Ave E 316 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C9381139
38 Iannuzzi St Ph06 Toronto,1,1,Condo Apt Apartment,2550,0-499,C9769743
73 Richmond St W 208 Toronto,1,1,Condo Apt Loft,2550,700-799,C9356535
887 Bay St 1211 Toronto,1,1,Condo Apt Apartment,2550,600-699,C10420435
55 Bloor St E 203 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10430914
159 Dundas St E 3904 Toronto,1,1,Condo Apt Apartment,2550,500-599,C9383670
666 Spadina Ave 1409 Toronto,1,1,Condo Apt Apartment,2550,700-799,C9384811
30 Meadowglen Pl 2406 Toronto,1+1,2,Condo Apt Apartment,2550,700-799,E9524452
23 Sheppard Ave E 711 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10416623
19 Bathurst St 2608 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10430938
25 Richmond St 219 Toronto,1,1,Condo Apt Apartment,2550,500-599,C9267494
1 Hycrest Ave 209 Toronto,1,1,Condo Apt Apartment,2550,600-699,C10428537
169 Fort York Blvd 525 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C9752111
55 Stewart St 306 Toronto,1,1,Condo Apt Loft,2550,500-599,C10426671
10 Northtown Way 1114 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C9383374
33 Bay St 1401 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C9419437
1830 Bloor St W 601 Toronto,1,1,Condo Apt Apartment,2550,500-599,W10427124
170 Fort York Blvd 613 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C9416451
30 Ordnance St 2009 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10416859
666 Spadina Ave 709 Toronto,1,1,Condo Apt Apartment,2550,700-799,C10414313
2181 Yonge St 1703 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C9506305
55 Bremner Blvd 3703 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10442535
169 Fort York Blvd 1212 Toronto,1,1,Condo Apt Apartment,2550,600-699,C10416678
30 Inn on the Park Dr 2611 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C10423645
100 Harbour St 3201 Toronto,1,1,Condo Apt Apartment,2550,600-699,C9348530
955 Bay St 3011 Toronto,1,1,Condo Apt Apartment,2550,500-599,C10427334
30 Roehampton Ave 1207 Toronto,1,1,Condo Apt Apartment,2550,600-699,C10419735
250 Wellington St W 1731 Toronto,1,1,Condo Apt Apartment,2550,500-599,C10423887
36 Zorra St 606 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,W9344284
65 East Liberty St 1908 Toronto,1,1,Condo Apt Apartment,2550,500-599,C9296070
666 Spadina Ave 808 Toronto,1,1,Condo Apt Apartment,2550,700-799,C9349916
246 Logan Ave 203 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,E10441899
20 Tubman Ave 1606 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10885193
11 Wellesley St W 1603 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C10404885
18 Maitland Terr 1803 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C9355574
20 John St 1122 Toronto,1,1,Condo Apt Apartment,2550,500-599,C10442725
1 Belsize Dr 632 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C10417332
398 Eglinton Ave E 803 Toronto,1,1,Condo Apt Apartment,2550,600-699,C10422786
525 Wilson Ave 252 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C9391696
2152 Lawrence Ave E 1105 Toronto,1,1,Condo Apt Apartment,2550,600-699,E10429365
7 Broadway Ave 211 Toronto,1,1,Comm Element Condo Apartment,2550,0-499,C10425132
185 Roehampton Ave 2705 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C10419772
190 Borough Dr 2311 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,E10707737
20 Shore Breeze Dr 403 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,W10415157
55 Bremner Blvd 2805 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C9262527
25 Town Centre Crt 2309 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,E10431563
942 Yonge St 712 Toronto,1,1,Condo Apt Apartment,2550,700-799,C10411810
5 Defries St 1913 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C10414672
543 Richmond St W 522 Toronto,1,1,Comm Element Condo Apartment,2550,500-599,C10426228
25 Carlton St 2506 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C9768467
775 King St W 207 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C9770186
7 Mabelle Ave 806 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,W9409335
2121 Lake Shore Blvd 1005 Toronto,1,1,Condo Apt Apartment,2550,700-799,W10365978
357 King St W 1406 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C10410309
255 Village Green Sq 2006 Toronto,1+1,2,Condo Apt Apartment,2550,600-699,E10441504
832 Bay St 2509 Toronto,1,1,Condo Apt Apartment,2550,0-499,C9249963
501 Yonge St 1901 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C9248642
9 Bogert Ave 704 Toronto,1,1,Condo Apt Apartment,2550,600-699,C9770266
15 Fort York Blvd 1102 Toronto,1+1,1,Comm Element Condo Apartment,2550,600-699,C10416122
887 Bay St 702 Toronto,1,1,Condo Apt Apartment,2550,600-699,C10430026
7 Grenville St 511 Toronto,1+1,1,Condo Apt Apartment,2550,700-799,C9349622
763 Bay St 4112 Toronto,1,1,Comm Element Condo Apartment,2550,500-599,C9419015
231 Fort York Blvd 1005 Toronto,1,1,Condo Apt Apartment,2550,500-599,C10420209
120 Dallimore Circ 525 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C10410089
2369 Danforth Ave 709 Toronto,1+1,2,Condo Apt Apartment,2550,600-699,E9370612
125 Blue Jays Way 2201 Toronto,1+1,1,Comm Element Condo Apartment,2550,500-599,C9513080
25 Greenview Ave 1024 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C9769562
20 SHOREBREEZE Dr 3802 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,W10433895
55 Charles St E 4409 Toronto,1,1,Condo Apt Apartment,2550,500-599,C10323223
28 Harrison Garden Blvd 712 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C9305139
1926 Lake Shore Blvd W 2616 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,W10431715
763 Bay St 3013 Toronto,1,1,Condo Apt Apartment,2550,500-599,C9506709
81 Wellesley St E 502 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10874809
11 Wellesley St W 4204 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C10420598
199 Richmond St W 318 Toronto,1+1,2,Condo Apt Apartment,2550,700-799,C9769347
68 Canterbury Pl 1110 Toronto,1,1,Condo Apt Apartment,2550,500-599,C9722883
501 Yonge St 5103 Toronto,1+1,1,Condo Apt Apartment,2550,0-499,C10427936
33 Bay St 2101 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10428677
57 Brock Ave 501 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,W10432260
125 Peter St 1413 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10411884
15 Stafford St PH09 Toronto,1,1,Condo Apt Apartment,2550,0-499,C9384539
30 Nelson St 304 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10418012
319 Jarvis St 4906 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C9364545
1350 Ellesmere Rd 620 Toronto,1+1,2,Condo Apt Apartment,2550,600-699,E9381580
21 Carlton St 909 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10424241
60 Byng Ave 1502 Toronto,1,1,Condo Apt Apartment,2550,500-599,C10429808
55 De Boers Dr 606 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,W9417762
1285 DUPONT St 2107 Toronto,1+1,2,Condo Apt Apartment,2550,600-699,W9386698
17 Barberry Pl 1304 Toronto,1+1,2,Condo Apt Apartment,2550,600-699,C10409850
233 Beecroft Rd 1511 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10845427
55 Charles St E 2710 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C9380714
8 Telegram Mews 711 Toronto,1+1,1,Condo Apt Apartment,2550,500-599,C9417212
25 Lower Simcoe St 1206 Toronto,1,1,Condo Apt Apartment,2550,500-599,C10425859
4955 YONGE St 1110 Toronto,1+1,2,Condo Apt Apartment,2550,600-699,C9831711
25 Lower Simcoe St 722 Toronto,1+1,1,Condo Apt Apartment,2550,600-699,C10404841
6 Humberline Dr 419 Toronto,1+1,1,Condo Apt Apartment,2550,700-799,W10441334
33 Bay St 3601 Toronto,1+1,1,Condo Apt Apartment,2549,600-699,C10411698
195 Redpath Ave 3505 Toronto,1+1,2,Condo Apt Apartment,2549,600-699,C10423723
19 Bathurst St 3906 Toronto,1+1,1,Condo Apt Apartment,2540,500-599,C9512381
17 Dundonald St 1301 Toronto,1+1,1,Condo Apt Apartment,2530,500-599,C10052205
1285 Dupont St 2405 Toronto,1+1,1,Condo Apt Apartment,2528,600-699,W10430390
50 Thomas Riley Rd 2008 Toronto,1+1,1,Condo Apt Apartment,2525,600-699,W10433649
38 Lee Centre Dr 616 Toronto,1+1,1,Condo Apt Apartment,2525,600-699,E10423236
763 Bay St 3412 Toronto,1,1,Condo Apt Apartment,2525,500-599,C10421094
50 Thomas Riley Rd 2208 Toronto,1+1,1,Condo Apt Apartment,2525,600-699,W10415597
1100 Sheppard Ave W 1135 Toronto,1+1,1,Condo Apt Apartment,2525,600-699,W9368381
1105 Leslie St 1201 Toronto,1+1,1,Condo Apt Apartment,2525,700-799,C10412040
191 Sherbourne St 1707 Toronto,1,1,Condo Apt Apartment,2525,600-699,C9769353
20 Richardson St 2611 Toronto,1+1,1,Condo Apt Apartment,2520,500-599,C10426069
35 Mariner Terr 5307 Toronto,1+1,1,Condo Apt Multi-Level,2925,700-799,C9419054
8 The Esplanade 408 Toronto,1+1,2,Condo Apt Apartment,2925,700-799,C10874953
525 Adelaide St W 1822 Toronto,1+1,2,Condo Apt Apartment,2925,600-699,C10929247
25 Earlington Ave 219 Toronto,1+1,1,Condo Apt Apartment,2950,700-799,W10884896
138 Downes St 1209 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C10429566
400 Wellington St W 302 Toronto,1,1,Condo Apt Apartment,2950,600-699,C9417035
11 Bogert Ave 1905 Toronto,1+1,2,Condo Apt Apartment,2950,700-799,C9394584
280 Howland Ave SPH29 Toronto,1,1,Condo Apt Apartment,2950,600-699,C10412072
2230 Lake Shore Blvd W 2001 Toronto,1+1,1,Condo Apt Apartment,2950,700-799,W10426707
203 College st St 2501 Toronto,1+1,1,Condo Apt Apartment,2950,500-599,C9196677
45 Charles St E 4609 Toronto,1+1,2,Condo Apt Apartment,2950,700-799,C10409410
30 Ordnance St S 902 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C10405856
5168 Yonge St 3601 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C9303452
8 The Esplanade 4203 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C10422309
110 Charles St E 2609 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C10441941
377 Madison Ave N 309 Toronto,1,1,Condo Apt Apartment,2950,600-699,C10874909
203 College St 3007 Toronto,1+1,1,Condo Apt Apartment,2950,500-599,C10428182
2191 Yonge St 3901 Toronto,1+1,2,Condo Apt Apartment,2950,800-899,C9362802
195 Redpath Ave 3615 Toronto,1,1,Condo Apt Apartment,2950,0-499,C9509787
10 Old York Mills Rd 214 Toronto,1+1,1,Condo Apt Apartment,2950,800-899,C10410126
29 Queens Quay E 1011 Toronto,1+1,1,Condo Apt Apartment,2950,700-799,C9513645
39 Queens Quay E 426 Toronto,1+1,2,Condo Apt Apartment,2950,700-799,C10412050
200 Bloor St W 1004 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C10406749
1 Bloor St E 905 Toronto,1+1,1,Condo Apt Multi-Level,2950,600-699,C10477064
629 King St W 621 Toronto,1,1,Condo Apt Apartment,2950,0-499,C10432953
7 Grenville St 4808 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C10431946
5168 Yonge St 2907 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C10431640
32 Davenport Rd 3003 Toronto,1+1,1,Condo Apt Apartment,2950,500-599,C9509615
35 Mariner Terr 4210 Toronto,1+1,1,Condo Apt Apartment,2950,700-799,C10430422
19 Bathurst St 3903 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C10418018
560 King St W 610 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C10425031
8 The Esplanade 5301 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C9299391
435 Richmond St W 1603 Toronto,1+1,1,Co-Op Apt Apartment,2950,600-699,C10428721
55 Charles St E 1609 Toronto,1,1,Condo Apt Apartment,2950,500-599,C9306409
388 Yonge St 6805 Toronto,1+1,1,Condo Apt Apartment,2950,600-699,C10433230
245 Davisville Ave LPH8 Toronto,1+1,1,Condo Apt Apartment,2975,700-799,C10414730
2191 Yonge St 2901 Toronto,1+1,2,Condo Apt Apartment,2980,800-899,C10428387
585 Bloor St E 3320 Toronto,1+1,2,Condo Apt Apartment,2990,600-699,C9507198
25 Dalhousie St 1806 Toronto,1,1,Condo Apt Apartment,2990,500-599,C10408893
21 Grand Magazine St 2304 Toronto,1+1,1,Condo Apt Apartment,2995,700-799,C10426717
2 Clarendon Ave 109 Toronto,1,1,Condo Apt Apartment,2995,500-599,C8313006
2 Clarendon Ave 110 Toronto,1,1,Condo Apt Apartment,2995,500-599,C9388483
633 Bay St 1808 Toronto,1+1,2,Condo Apt Apartment,2995,800-899,C10432231
1 Yorkville Ave 1007 Toronto,1+1,1,Condo Apt Apartment,2995,500-599,C9355646
650 King St W 205 Toronto,1,1,Condo Apt Apartment,2999,700-799,C10433106
65 St Mary St 4203 Toronto,1+2,1,Condo Apt Apartment,2999,600-699,C9268988
399 Adelaide St W 203 Toronto,1,1,Condo Apt Apartment,2999,600-699,C10428956
16 Bonnycastle St 1102 Toronto,1+1,2,Condo Apt Multi-Level,3000,700-799,C10411758
1080 Bay St 2309 Toronto,1+1,1,Condo Apt Apartment,3000,500-599,C9310979
188 Cumberland St 1903 Toronto,1+1,1,Condo Apt Apartment,3000,500-599,C9350362
20 Shore breeze Dr 3408 Toronto,1+1,1,Condo Apt Apartment,3000,600-699,W9374155
125 Redpath Ave 604 Toronto,1+1,2,Condo Apt Apartment,3000,600-699,C10428993
55 Mercer St S 3215 Toronto,1+1,2,Condo Apt Apartment,3000,600-699,C10402886
28 Ted Rogers Way 2211 Toronto,1,1,Condo Apt Apartment,3000,700-799,C9362876
75 Queens Wharf Rd 307 Toronto,1+1,1,Condo Apt Apartment,3000,600-699,C9282107
7 Grenville St 1807 Toronto,1+1,2,Condo Apt Apartment,3000,600-699,C10707948
1 Concorde Pl 1507 Toronto,1+1,2,Condo Apt Apartment,3000,1200-1399,C10415033
88 Cumberland St 808 Toronto,1+1,1,Condo Apt Apartment,3000,600-699,C9375520
8 Cumberland St 1007 Toronto,1,1,Condo Apt Apartment,3000,500-599,C9371011
101 Charles St E 3008 Toronto,1+1,1,Condo Apt Apartment,3000,600-699,C9386169
801 Bay St 1602 Toronto,1+1,2,Condo Apt Apartment,3000,700-799,C9513371
8 Olympic Gdn Dr S1501 Toronto,1+1,2,Condo Apt Apartment,3000,700-799,C9396649
39 Queens Quay E 921 Toronto,1,1,Condo Apt Apartment,3000,700-799,C10409879
501 St Clair Ave W 1401 Toronto,1,1,Condo Apt Apartment,3000,500-599,C9507597
30 Shore Breeze Dr 6010 Toronto,1+1,1,Comm Element Condo Apartment,3000,500-599,W10416625
770 Bay St 2605 Toronto,1+1,1,Condo Apt Apartment,3000,600-699,C10421535
32 Davenport Rd 402 Toronto,1+1,1,Condo Apt Apartment,3000,600-699,C9388598
955 Queen St 311 Toronto,1+1,1,Condo Apt Apartment,3000,600-699,C10412338
108 Peter St W 725 Toronto,1+1,2,Condo Apt Apartment,3000,600-699,C10430107
99 John St 1609 Toronto,1+1,1,Condo Apt Apartment,3000,600-699,C9398715
