address,beds,baths,type,price,sqft,listing#,sqft_min,sqft_max,sqft_avg,Type,Style,Lat,Lon
60 Princess St 1214 SE Toronto,1+1,2,Condo Apt Apartment,2400,500-599,C9395992,500,599,549.5,Condo Apartment,Apartment,43.70011,-79.4163
70 ANNIE CRAIG Dr 3901 Toronto,1,1,Condo Apt Apartment,2400,500-599,W10405968,500,599,549.5,Condo Apartment,Apartment,43.6254684,-79.4784276
460 Adelaide St E 1910 Toronto,1,1,Condo Apt Apartment,2400,500-599,C9362314,500,599,549.5,Condo Apartment,Apartment,54.660979,-1.6760831
38 Dan Leckie Way 626 Toronto,1+1,2,Condo Apt Apartment,2400,800-899,C9261089,800,899,849.5,Condo Apartment,Apartment,43.6374517,-79.398215
238 Simcoe St 2801 Toronto,1+1,1,Condo Apt Apartment,2400,600-699,C10441156,600,699,649.5,Condo Apartment,Apartment,43.6539939,-79.3890561
205 The Donway Way 430 Toronto,1,1,Condo Apt Apartment,2400,500-599,C9408119,500,599,549.5,Condo Apartment,Apartment,43.70011,-79.4163
210 Simcoe St 912 Toronto,1,1,Condo Apt Apartment,2400,0-499,C10416692,0,499,249.5,Condo Apartment,Apartment,43.652504,-79.388429
8 Mercer St 420 Toronto,1+1,1,Condo Apt Apartment,2400,600-699,C10429206,600,699,649.5,Condo Apartment,Apartment,43.6459848,-79.3897372
3091 Dufferin St 1210 Toronto,1,1,Condo Apt Apartment,2400,0-499,W9389307,0,499,249.5,Condo Apartment,Apartment,43.7147748,-79.4547053
461 Adelaide St W 437 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10404839,500,599,549.5,Condo Apartment,Apartment,43.6457994,-79.3997714
188 Cumberland St 1207 Toronto,1,1,Condo Apt Apartment,2400,0-499,C9768343,0,499,249.5,Condo Apartment,Apartment,43.6705294,-79.3899659
10 Wilby Cres 1005 Toronto,1+1,1,Condo Apt Apartment,2400,500-599,W9364415,500,599,549.5,Condo Apartment,Apartment,43.697529,-79.5114118
11 Lee Centre Dr 1201 Toronto,1+1,1,Condo Apt Apartment,2400,600-699,E10707724,600,699,649.5,Condo Apartment,Apartment,43.7821098,-79.2452658
5 Concorde Pl 3606 Toronto,1,1,Condo Apt Apartment,2400,800-899,C10406103,800,899,849.5,Condo Apartment,Apartment,43.7299507,-79.3273166
50 Bruyeres Mews 1003 Toronto,1,1,Condo Apt Apartment,2400,500-599,C9305128,500,599,549.5,Condo Apartment,Apartment,43.6376942,-79.4021259
1190 Dundas St E 1010 Toronto,1+1,1,Condo Apt Apartment,2400,500-599,E10423354,500,599,549.5,Condo Apartment,Apartment,43.6270066,-79.5640631
525 Wilson Ave 306 Toronto,1+1,1,Condo Apt Apartment,2400,600-699,C9393364,600,699,649.5,Condo Apartment,Apartment,43.7346328,-79.4463183
11 Superior Ave S 609 Toronto,1,1,Condo Apt Apartment,2400,600-699,W10426015,600,699,649.5,Condo Apartment,Apartment,43.6164646,-79.4928131
60 Shuter St 2812 Toronto,1+1,1,Condo Apt Apartment,2400,500-599,C9239451,500,599,549.5,Condo Apartment,Apartment,43.6551341,-79.3762169
36 Park Lawn Rd 2108 Toronto,1,1,Condo Apt Apartment,2400,600-699,W10405650,600,699,649.5,Condo Apartment,Apartment,43.6234559,-79.4846243
88 Palace Pier Crt 310 Toronto,1,2,Condo Apt Apartment,2400,600-699,W9511186,600,699,649.5,Condo Apartment,Apartment,43.6308753,-79.4754121
711 Bay St 1221 Toronto,1+1,1,Condo Apt Apartment,2400,500-599,C9309821,500,599,549.5,Condo Apartment,Apartment,43.6436559,-79.3781238
2031 KENNEDY Rd E 2315 Toronto,1,1,Condo Apt Apartment,2400,500-599,E10432974,500,599,549.5,Condo Apartment,Apartment,-32.7223,152.175
5 Defries St 3209 Toronto,1,1,Condo Apt Apartment,2400,0-499,C10432751,0,499,249.5,Condo Apartment,Apartment,43.660233,-79.356449
60 Shuter St 807 Toronto,1+1,2,Condo Apt Apartment,2400,600-699,C9387969,600,699,649.5,Condo Apartment,Apartment,43.6551341,-79.3762169
181 Dundas St E 3612 Toronto,1+1,1,Condo Apt Apartment,2400,500-599,C10425134,500,599,549.5,Condo Apartment,Apartment,43.6570484,-79.3739306
7 Grenville St 2113 Toronto,1,1,Condo Apt Apartment,2400,0-499,C10420058,0,499,249.5,Condo Apartment,Apartment,43.6619255,-79.3839193
15 greenview Ave ph1 Toronto,1,1,Condo Apt Apartment,2400,500-599,C9416991,500,599,549.5,Condo Apartment,Apartment,14.33905,120.93384
88 Harbour St 4701 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10422729,500,599,549.5,Condo Apartment,Apartment,43.6419466,-79.3790699
130 Long Branch Ave 23 Toronto,1,1,Condo Townhouse Stacked Townhse,2400,600-699,W10417285,600,699,649.5,Condo Townhouse,Stacked Townhse,43.5914374,-79.5326706
19 Bathurst St 3202 Toronto,1,1,Co-Op Apt Apartment,2400,500-599,C9784953,500,599,549.5,Co-Op Apartment,Apartment,43.6375253,-79.3997172
88 Sheppard Ave E 1906 Toronto,1+1,1,Condo Apt Apartment,2400,600-699,C10423842,600,699,649.5,Condo Apartment,Apartment,43.7639109,-79.407017
1030 King St W 1218 Toronto,1,1,Condo Apt Apartment,2400,0-499,C10440756,0,499,249.5,Condo Apartment,Apartment,43.6501398,-79.3761593
55 Charles St E 2609 Toronto,1,1,Condo Apt Apartment,2400,500-599,C9349427,500,599,549.5,Condo Apartment,Apartment,43.6690628,-79.3836494
25 Oxley St 904 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10434108,500,599,549.5,Condo Apartment,Apartment,43.6463684,-79.3946189
7 Grenville St 3013 Toronto,1,1,Condo Apt Apartment,2400,500-599,C9385246,500,599,549.5,Condo Apartment,Apartment,43.6619255,-79.3839193
25 Lower Simcoe St 727 Toronto,1+1,1,Condo Apt Apartment,2400,600-699,C9399755,600,699,649.5,Condo Apartment,Apartment,43.6415411,-79.3833149
33 Lombard St 3304 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10433060,500,599,549.5,Condo Apartment,Apartment,43.6515566,-79.3763724
50 Town Centre Crt 305 Toronto,1+1,1,Condo Apt Apartment,2400,600-699,E9415906,600,699,649.5,Condo Apartment,Apartment,43.7732555,-79.2552683
195 Redpath Ave 1616 Toronto,1+1,1,Condo Apt Apartment,2400,0-499,C10422458,0,499,249.5,Condo Apartment,Apartment,43.710144,-79.3932145
5 Defries St 1713 Toronto,1+1,1,Condo Apt Apartment,2400,500-599,C10376814,500,599,549.5,Condo Apartment,Apartment,43.660233,-79.356449
736 Bay St 2503 Toronto,1,1,Condo Apt Apartment,2400,600-699,C9971704,600,699,649.5,Condo Apartment,Apartment,-33.0090271,151.5947431
38 Elm St 2506 Toronto,1,1,Condo Apt Apartment,2400,700-799,C10433576,700,799,749.5,Condo Apartment,Apartment,43.6575977,-79.3829816
909 Bay St 1602 Toronto,1,1,Condo Apt Apartment,2400,600-699,C9294445,600,699,649.5,Condo Apartment,Apartment,-33.0090271,151.5947431
18 Harbour St 2003 Toronto,1+1,1,Condo Apt Apartment,2400,500-599,C9304174,500,599,549.5,Condo Apartment,Apartment,43.6430042,-79.3767418
832 Bay St 4407 Toronto,1,1,Condo Apt Apartment,2400,500-599,C9380667,500,599,549.5,Condo Apartment,Apartment,-33.0090271,151.5947431
83 Redpath Ave 1401 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10432035,500,599,549.5,Condo Apartment,Apartment,43.7065372,-79.3919412
111 Elizabeth St 1601 Toronto,1+1,1,Condo Apt Apartment,2400,600-699,C9508539,600,699,649.5,Condo Apartment,Apartment,43.655348,-79.3849589
181 Sheppard Ave E 201 Toronto,1+1,1,Condo Apt Apartment,2400,600-699,C10429619,600,699,649.5,Condo Apartment,Apartment,43.7638254,-79.3997968
188 Redpath Ave 702 Toronto,1+1,1,Condo Apt Apartment,2400,700-799,C10420296,700,799,749.5,Condo Apartment,Apartment,43.7098931,-79.3939023
50 Charles St E 2409 Toronto,1,1,Condo Apt Apartment,2400,0-499,C10431667,0,499,249.5,Condo Apartment,Apartment,43.669216,-79.3838115
50 Town Centre Crt 2604 Toronto,1+1,1,Condo Apt Apartment,2400,500-599,E10420738,500,599,549.5,Condo Apartment,Apartment,43.7732555,-79.2552683
18 Mondeo Dr 1439 Toronto,1,1,Condo Apt Apartment,2400,600-699,E10425336,600,699,649.5,Condo Apartment,Apartment,43.7648346,-79.2880932
770 Bay St 1703 Toronto,1+1,1,Condo Apt Apartment,2400,600-699,C9356239,600,699,649.5,Condo Apartment,Apartment,-33.0090271,151.5947431
35 Brian Peck Cres 122 Toronto,1,1,Comm Element Condo Apartment,2400,600-699,C10432739,600,699,649.5,Common Element Condo,Apartment,43.7143865,-79.3546043
132 Widdicombe Hill Blvd 306 Toronto,1,1,Condo Townhouse Stacked Townhse,2400,600-699,W10409828,600,699,649.5,Condo Townhouse,Stacked Townhse,43.67595,-79.5586339
110 Charles St E 505 Toronto,1,1,Condo Apt Apartment,2400,500-599,C9354480,500,599,549.5,Condo Apartment,Apartment,43.6701236,-79.3803304
80 St Patrick St 622 Toronto,1+1,1,Condo Apt Apartment,2400,500-599,C10417825,500,599,549.5,Condo Apartment,Apartment,43.6524883,-79.3896476
30 Shore Breeze Dr 539 Toronto,1,1,Condo Apt Apartment,2400,500-599,W9301296,500,599,549.5,Condo Apartment,Apartment,43.6237036,-79.4789786
18 Maitland Terr 702 Toronto,1+1,1,Condo Apt Apartment,2400,0-499,C9372550,0,499,249.5,Condo Apartment,Apartment,43.6640455,-79.3835067
543 Richmond St W 1417 Toronto,1+1,1,Condo Apt Apartment,2400,500-599,C9410081,500,599,549.5,Condo Apartment,Apartment,43.646847,-79.401237
80 Vanauley St 209 Toronto,1,2,Condo Apt Apartment,2400,600-699,C9394119,600,699,649.5,Condo Apartment,Apartment,43.6494108,-79.3988365
15 Holmes Ave 2405 Toronto,1,1,Condo Apt Apartment,2400,0-499,C10409311,0,499,249.5,Condo Apartment,Apartment,43.77779,-79.4139215
161 Roehampton Ave 2207 Toronto,1+1,1,Condo Apt Apartment,2400,500-599,C10406759,500,599,549.5,Condo Apartment,Apartment,43.7088207,-79.3940449
60 Princess St 1514 SE Toronto,1+1,2,Condo Apt Apartment,2400,500-599,C9767824,500,599,549.5,Condo Apartment,Apartment,43.70011,-79.4163
230 King St E 1801 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10412348,500,599,549.5,Condo Apartment,Apartment,43.6496646,-79.3759644
42 Charles St 1203 Toronto,1,1,Condo Apt Apartment,2400,0-499,C9513667,0,499,249.5,Condo Apartment,Apartment,-33.8678,151.2073
700 Humberwood Blvd 416 Toronto,1,1,Condo Apt Apartment,2400,600-699,W10430105,600,699,649.5,Condo Apartment,Apartment,43.7246264,-79.6154083
50 Charles St E 2504 Toronto,1,1,Condo Apt Apartment,2400,0-499,C10418933,0,499,249.5,Condo Apartment,Apartment,43.669216,-79.3838115
18 Holmes Ave 2006 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10414705,500,599,549.5,Condo Apartment,Apartment,43.7785193,-79.413249
35 Balmuto St S 2307 Toronto,1,1,Condo Apt Apartment,2400,700-799,C9311429,700,799,749.5,Condo Apartment,Apartment,-32.8788,151.691
2033 Kennedy Rd 3703 Toronto,1+1,1,Condo Apt Apartment,2400,500-599,E9389344,500,599,549.5,Condo Apartment,Apartment,43.7057417,-79.2570485
500 Doris Ave 1024 Toronto,1,1,Condo Apt Apartment,2400,600-699,C10429776,600,699,649.5,Condo Apartment,Apartment,43.7764046,-79.4142576
56 Annie Craig Dr 908 Toronto,1,1,Condo Apt Apartment,2400,0-499,W9356072,0,499,249.5,Condo Apartment,Apartment,43.6254684,-79.4784276
88 Harbour St 2301 Toronto,1,1,Condo Apt Apartment,2400,500-599,C9489568,500,599,549.5,Condo Apartment,Apartment,43.6419466,-79.3790699
21 Earl St 325 Toronto,1,1,Condo Townhouse Loft,2400,600-699,C10417443,600,699,649.5,Condo Townhouse,Loft,43.6684,-79.3765095
760 Lawrence Ave W 44 Toronto,1,1,Condo Townhouse Stacked Townhse,2400,700-799,W10409895,700,799,749.5,Condo Townhouse,Stacked Townhse,43.7144698,-79.4518117
60 Princess St 613 SE Toronto,1,1,Condo Apt Apartment,2400,500-599,C10442771,500,599,549.5,Condo Apartment,Apartment,43.70011,-79.4163
108 Peter St 5209 Toronto,1+1,1,Condo Apt Apartment,2400,500-599,C9507750,500,599,549.5,Condo Apartment,Apartment,43.6476319,-79.3934535
158 Front St E 1004 Toronto,1,1,Condo Apt Apartment,2400,0-499,C10430976,0,499,249.5,Condo Apartment,Apartment,43.6487432,-79.3730004
7 Grenville st St W 1713 Toronto,1,1,Condo Apt Apartment,2400,500-599,C9365058,500,599,549.5,Condo Apartment,Apartment,43.6620043,-79.3840134
327 King St W 803 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10408658,500,599,549.5,Condo Apartment,Apartment,43.6461484,-79.3911251
5 Soudan Ave 2308 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10414567,500,599,549.5,Condo Apartment,Apartment,43.7060966,-79.3892616
138 Downes St 7212 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10876789,500,599,549.5,Condo Apartment,Apartment,43.6442233,-79.3713317
480 Front St W 911 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10427595,500,599,549.5,Condo Apartment,Apartment,43.6468448,-79.3769687
10 YORK St 2508 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10432188,500,599,549.5,Condo Apartment,Apartment,43.6412138,-79.3811625
77 Shuter St 2511 Toronto,1,1,Condo Apt Apartment,2400,0-499,C10433144,0,499,249.5,Condo Apartment,Apartment,43.654819,-79.3753414
30 Shore Breeze Dr 2122 Toronto,1,1,Condo Apt Apartment,2400,500-599,W9417949,500,599,549.5,Condo Apartment,Apartment,43.623531,-79.4796874
770 Bay St 1711 Toronto,1,1,Condo Apt Bachelor/Studio,2400,500-599,C10425838,500,599,549.5,Condo Apartment,Bachelor/Studio,-33.0090271,151.5947431
576 Front St W 410E Toronto,1,1,Condo Apt Apartment,2400,500-599,C10432062,500,599,549.5,Condo Apartment,Apartment,43.6468448,-79.3769687
100 Harbour St 4101 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10429125,500,599,549.5,Condo Apartment,Apartment,43.6418413,-79.3796207
327 King St W 1102 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10417116,500,599,549.5,Condo Apartment,Apartment,43.6461484,-79.3911251
7 Grenville St 2512 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10420682,500,599,549.5,Condo Apartment,Apartment,43.6619255,-79.3839193
100 Harbour St 5203 Toronto,1,1,Condo Apt Apartment,2400,500-599,C9417960,500,599,549.5,Condo Apartment,Apartment,43.6418413,-79.3796207
238 BONIS Ave 721 Toronto,1+0,1,Condo Apt Other,2400,700-799,E10429076,700,799,749.5,Condo Apartment,Other,43.785835,-79.2897314
197 Yonge St 1204 Toronto,1,1,Condo Apt Bachelor/Studio,2400,500-599,C9395893,500,599,549.5,Condo Apartment,Bachelor/Studio,43.6534405,-79.3792052
3 Pemberton Ave 1109 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10416858,500,599,549.5,Condo Apartment,Apartment,43.7804692,-79.4137437
35 Brian Peck Cres 1408 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10411687,500,599,549.5,Condo Apartment,Apartment,43.7143865,-79.3546043
20 Edward St 2305 Toronto,1,1,Condo Apt Apartment,2400,500-599,C9418539,500,599,549.5,Condo Apartment,Apartment,54.6630183,-1.6786925
2200 Lake Shore Blvd W 1805 Toronto,1,1,Condo Apt Apartment,2400,500-599,W10417010,500,599,549.5,Condo Apartment,Apartment,43.6229142,-79.4816461
195 McCaul St 413 Toronto,1+1,1,Condo Apt Apartment,2400,500-599,C9417514,500,599,549.5,Condo Apartment,Apartment,43.65607,-79.3920585
700 Humberwood Blvd 2116 Toronto,1,1,Condo Apt Apartment,2400,600-699,W10405717,600,699,649.5,Condo Apartment,Apartment,43.7246264,-79.6154083
175 Bamburgh Circ 1906 Toronto,1+1,1,Condo Apt Apartment,2400,800-899,E10875113,800,899,849.5,Condo Apartment,Apartment,43.70011,-79.4163
8 Tippett Rd 1013 Toronto,1,2,Condo Apt Apartment,2400,600-699,C10408620,600,699,649.5,Condo Apartment,Apartment,43.733034,-79.4466016
55 Ontario St 402 Toronto,1,1,Condo Apt Loft,2400,500-599,C10432169,500,599,549.5,Condo Apartment,Loft,43.653071,-79.3662295
101 Charles St E 2211 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10422711,500,599,549.5,Condo Apartment,Apartment,43.669787,-79.380288
26 Olive Ave 1206 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10405754,500,599,549.5,Condo Apartment,Apartment,43.7790439,-79.4138044
159 Wellesley St E 2607 Toronto,1+1,1,Condo Apt Apartment,2400,500-599,C9298827,500,599,549.5,Condo Apartment,Apartment,43.6668404,-79.3748347
2035 Sheppard Ave E 318 Toronto,1,1,Condo Apt Apartment,2400,600-699,C10464534,600,699,649.5,Condo Apartment,Apartment,43.7753112,-79.3353394
88 Corporate Dr 718 Toronto,1+1,1,Condo Apt Apartment,2400,700-799,E9379172,700,799,749.5,Condo Apartment,Apartment,43.7799486,-79.2494798
30 Shore Breeze Dr 1915 Toronto,1,1,Condo Apt Apartment,2400,0-499,W10410144,0,499,249.5,Condo Apartment,Apartment,43.623531,-79.4796874
2212 Lake Shore Blvd W 301 Toronto,1,1,Condo Apt Apartment,2400,500-599,W10433861,500,599,549.5,Condo Apartment,Apartment,43.6224472,-79.4822192
705 King St W 814 Toronto,1+1,1,Condo Apt Apartment,2400,700-799,C9864514,700,799,749.5,Condo Apartment,Apartment,43.6434096,-79.4040401
2033 Kennedy Rd 2101 Toronto,1+1,1,Comm Element Condo Apartment,2400,500-599,E10424996,500,599,549.5,Common Element Condo,Apartment,43.7132814,-79.2602286
700 Humberwood Blvd 2221 Toronto,1,1,Condo Apt Apartment,2400,600-699,W9373189,600,699,649.5,Condo Apartment,Apartment,43.7246264,-79.6154083
633 Bay St 2122 Toronto,1+1,1,Condo Apt Apartment,2400,600-699,C10409710,600,699,649.5,Condo Apartment,Apartment,-33.0090271,151.5947431
66 Forest Manor Rd 2705 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10744054,500,599,549.5,Condo Apartment,Apartment,43.7723652,-79.3445747
20 Edward St 914 Toronto,1+1,1,Condo Apt Apartment,2400,500-599,C9508282,500,599,549.5,Condo Apartment,Apartment,54.6630183,-1.6786925
36 Lisgar St 1205E Toronto,1+1,1,Condo Apt Apartment,2400,600-699,C9399511,600,699,649.5,Condo Apartment,Apartment,43.6418865,-79.4230726
109 Front St E 926 Toronto,1,1,Condo Apt Apartment,2400,600-699,C10430081,600,699,649.5,Condo Apartment,Apartment,43.6494176,-79.3708295
70 Temperance St 1003 Toronto,1+1,1,Condo Apt Apartment,2400,600-699,C10424981,600,699,649.5,Condo Apartment,Apartment,43.6505447,-79.3821098
330 Richmond St W 2315 Toronto,1,1,Condo Apt Apartment,2400,600-699,C10440562,600,699,649.5,Condo Apartment,Apartment,43.6488173,-79.3927057
35 Hollywood Ave PH201 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10431809,500,599,549.5,Condo Apartment,Apartment,14.33905,120.93384
816 Lansdowne Ave 112 Toronto,1+1,1,Condo Apt Apartment,2400,600-699,W10430727,600,699,649.5,Condo Apartment,Apartment,43.6656625,-79.4475308
38 Cameron St 1013 Toronto,1,1,Condo Apt Apartment,2400,500-599,C9382156,500,599,549.5,Condo Apartment,Apartment,43.6496558,-79.3982289
17 Bathurst St 1708 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10441927,500,599,549.5,Condo Apartment,Apartment,43.6400792,-79.4011346
197 Yonge St 3011 Toronto,1+1,1,Comm Element Condo Apartment,2400,600-699,C10429636,600,699,649.5,Common Element Condo,Apartment,43.6534405,-79.3792052
10 Park Lawn Rd 1605 Toronto,1,1,Condo Apt Apartment,2400,500-599,W10432526,500,599,549.5,Condo Apartment,Apartment,43.6229459,-79.4816583
1080 Bay St 508 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10421439,500,599,549.5,Condo Apartment,Apartment,-33.0090271,151.5947431
159 DUNDAS St E 505 Toronto,1+1,2,Condo Apt Apartment,2400,600-699,C10433037,600,699,649.5,Condo Apartment,Apartment,43.65678,-79.374946
15 Queens Quay E 809 Toronto,1+1,1,Condo Apt Apartment,2400,600-699,C10414558,600,699,649.5,Condo Apartment,Apartment,43.6439003,-79.3690761
38 Lee Centre Dr 706 Toronto,1,1,Condo Apt Apartment,2400,500-599,E10418703,500,599,549.5,Condo Apartment,Apartment,43.7810762,-79.2479791
70 Temperance St 807 Toronto,1+1,1,Condo Apt Apartment,2400,600-699,C9510563,600,699,649.5,Condo Apartment,Apartment,43.6505447,-79.3821098
197 Yonge St 1211 Toronto,1+1,1,Condo Apt Apartment,2400,600-699,C10428232,600,699,649.5,Condo Apartment,Apartment,43.6534405,-79.3792052
560 Front St W 903 Toronto,1,1,Condo Apt Apartment,2400,500-599,C9416874,500,599,549.5,Condo Apartment,Apartment,43.6416257,-79.4003092
181 BEDFORD Rd 305 Toronto,1+1,1,Condo Apt Apartment,2400,500-599,C10430443,500,599,549.5,Condo Apartment,Apartment,43.6747278,-79.3993674
320 Richmond St E 619 Toronto,1,1,Condo Apt Apartment,2400,600-699,C9769214,600,699,649.5,Condo Apartment,Apartment,43.6536235,-79.3686525
60 Shuter St 1210 Toronto,1,1,Condo Apt Apartment,2400,0-499,C10279852,0,499,249.5,Condo Apartment,Apartment,43.6551341,-79.3762169
7 Grenville St 3610 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10406003,500,599,549.5,Condo Apartment,Apartment,43.6619255,-79.3839193
180 Fairview Mall Dr 907 Toronto,1,1,Condo Apt Apartment,2400,0-499,C9397290,0,499,249.5,Condo Apartment,Apartment,43.7776381,-79.3410178
5 Concorde Pl 1910 Toronto,1+1,1,Comm Element Condo Apartment,2400,700-799,C10428689,700,799,749.5,Common Element Condo,Apartment,43.7299507,-79.3273166
195 Redpath Ave 2508 Toronto,1+1,2,Condo Apt Apartment,2400,500-599,C10440969,500,599,549.5,Condo Apartment,Apartment,43.710144,-79.3932145
1100 Sheppard St W 1510 Toronto,1+1,1,Condo Apt Apartment,2400,0-499,W10416449,0,499,249.5,Condo Apartment,Apartment,43.7413443,-79.5016839
108 Peter St 709 Toronto,1+1,1,Condo Apt Apartment,2400,500-599,C10412188,500,599,549.5,Condo Apartment,Apartment,43.6476319,-79.3934535
4978 Yonge St 2310 Toronto,1,1,Condo Apt Apartment,2400,500-599,C9363882,500,599,549.5,Condo Apartment,Apartment,43.7656679,-79.4121702
89 McGill St 3104 Toronto,1+1,1,Condo Apt Apartment,2400,500-599,C9382975,500,599,549.5,Condo Apartment,Apartment,43.6606121,-79.3785633
5 DEFRIES St 3303 Toronto,1+1,1,Condo Apt Apartment,2400,600-699,C9417699,600,699,649.5,Condo Apartment,Apartment,43.660233,-79.356449
55 Cooper St PH108 Toronto,1,1,Condo Apt Apartment,2400,500-599,C9390741,500,599,549.5,Condo Apartment,Apartment,14.33905,120.93384
100 Harbour St 2803 Toronto,1,1,Condo Apt Apartment,2400,500-599,C10432521,500,599,549.5,Condo Apartment,Apartment,43.6418413,-79.3796207
