Listing price,Verified,Updated,Bed,Bathroom,sqft,Address,listing-card__details-link href,City/Zone,LAT,LONG
2550.0,,,1.5,1,600,"Main Street, Toronto, ON",https://rentals.ca/toronto/main-street-2,Toronto,43.6879495,-79.3017111
2550.0,Verified,,1.5,1,650,"125 Peter St, Toronto, ON",https://rentals.ca/toronto/125-peter-tableau-condos,Toronto,43.6484754,-79.392676
2550.0,,,1.5,0.5,597,"30 Shore Breeze Drive, Toronto, ON",https://rentals.ca/toronto/30-shore-breeze-drive-id895621,Toronto,43.62377619999999,-79.47963299999999
2550.0,,,1,1,520,"105 George Street, Toronto, ON",https://rentals.ca/toronto/105-george-street-id692095,Toronto,43.6522051,-79.3707929
2550.0,,,1,1,550,"128 Pears Avenue, Toronto, ON",https://rentals.ca/toronto/128-pears-avenue,Toronto,43.675611,-79.3978528
2550.0,Verified,,1.5,1,550,"11 Wellesley St W, Toronto, ON",https://rentals.ca/toronto/11-wellesley-wellesley-on-the-park,Toronto,43.66459769999999,-79.3852242
2550.0,Verified,,1.5,1,650,"25 Telegram Mews, Toronto, ON",https://rentals.ca/toronto/25-telegram-mews-id524171,Toronto,43.6409971,-79.3946024
2575.0,,,1,1,600,"1 The Esplanade, Toronto, ON",https://rentals.ca/toronto/1-the-esplanade-1,Toronto,43.6458823,-79.375992
2575.0,,,1,1,600,"1 The Esplanade, Toronto, ON",https://rentals.ca/toronto/1-the-esplanade-2,Toronto,43.6458823,-79.375992
2550.0,,,1.5,1,650,"5168 Yonge Street, Toronto, ON",https://rentals.ca/toronto/5168-yonge-street,Toronto,43.76966849999999,-79.413859
2550.0,,,2,2,600,"30 Tretti Way, Toronto, ON",https://rentals.ca/toronto/30-tretti-way-7,Toronto,43.7329753,-79.4486331
2550.0,,,0.5,0.5,520,"251 Manitoba Street, Toronto, ON",https://rentals.ca/toronto/251-manitoba-street-2,Toronto,43.6238372,-79.4893647
2590.0,,,1,1,550,"20 Edward Street, Toronto, ON",https://rentals.ca/toronto/20-edward-street-id756245,Toronto,43.6569939,-79.3821206
2595.0,Verified,,1.5,2,700,"181 Sheppard Avenue East, Toronto, ON",https://rentals.ca/toronto/321-181-sheppard-ave-e-toronto-ontario-m2n-3a6,Toronto,43.7635005,-79.4000727
2595.0,,,1.5,0.5,635,"1 Shaw Street, Toronto, ON",https://rentals.ca/toronto/1-shaw-street-id901947,Toronto,43.6408455,-79.4143193
2595.0,Verified,,1.5,1,550,"100 Dalhousie St, Toronto, ON",https://rentals.ca/toronto/100-dalhousie-social,Toronto,43.65631740000001,-79.37669629999999
2600.0,Verified,14 hours ago,1.5,1,500,"1926 Lake Shore Boulevard West, Toronto, ON",https://rentals.ca/toronto/1926-lake-shore-boulevard-west-id915429,Toronto,43.6361883,-79.46728569999999
2588.0,,,1.5,1,580,"180 Fairview Mall Drive, Toronto, ON",https://rentals.ca/toronto/180-fairview-mall-drive,Toronto,43.7802158,-79.34189529999999
2600.0,,Recently Updated!,1.5,1,700,"21 Iceboat Terrace, Toronto, ON",https://rentals.ca/toronto/21-iceboat-terrace-id910265,Toronto,43.64049809999999,-79.3974313
2600.0,Verified,Recently Updated!,2,1,575,"11 WELLESLEY STREET WEST Street, Toronto, ON",https://rentals.ca/toronto/11-wellesley-street-west-street-unit-3906,Toronto,43.66459769999999,-79.3852242
2600.0,,Recently Updated!,2,2,623,"88 Queen Street East, Toronto, ON",https://rentals.ca/toronto/88-queen-street-east-2,Toronto,43.6536467,-79.37421169999999
2600.0,,,1.5,1,700,"386 Yonge Street, Toronto, ON",https://rentals.ca/toronto/386-yonge-street-id908671,Toronto,43.65911070000001,-79.38361040000001
2600.0,Verified,,2,1,700,"238 BONIS Avenue, Scarborough, ON",https://rentals.ca/scarborough/238-bonis-avenue-id908559,Scarborough,43.7859188,-79.2904455
2600.0,Verified,,2,1,650,"55 Ontario Street, Toronto, ON",https://rentals.ca/toronto/55-ontario-street-7,Toronto,43.653598,-79.3662319
2600.0,Verified,,2,2,670,"5 Defries Street, Toronto, ON",https://rentals.ca/toronto/5-defries-street-id908807,Toronto,43.6605705,-79.3563724
2600.0,,,1,1,599,"231 Fort York Boulevard, Toronto, ON",https://rentals.ca/toronto/231-fort-york-boulevard-id753423,Toronto,43.6371087,-79.4062325
2600.0,,Recently Updated!,1.5,1,645,"197 Yonge Street, Toronto, ON",https://rentals.ca/toronto/197-yonge-street-id896017,Toronto,43.65343590000001,-79.3791875
2600.0,Verified,,2,2,700,"18 Graydon Hall Drive, Toronto, ON",https://rentals.ca/toronto/18-graydon-hall-drive-id891970,Toronto,43.76279,-79.3464398
2600.0,,Recently Updated!,2,1,900,"3841 Lake Shore Boulevard West, Toronto, ON",https://rentals.ca/toronto/3841-lake-shore-boulevard-west,Toronto,43.5910581,-79.5432367
2600.0,Verified,,2,1,590,"19 BATHURST Street, Toronto, ON",https://rentals.ca/toronto/19-bathurst-street-unit-4209,Toronto,43.6375621,-79.3996469
2600.0,,,1.5,1,575,"34 Tubman Avenue, Toronto, ON",https://rentals.ca/toronto/34-tubman-avenue-id783262,Toronto,43.6612119,-79.359668
2600.0,,,1,1,535,"25 Adra Grado Way, Toronto, ON",https://rentals.ca/toronto/25-adra-grado-way-id792604,Toronto,43.7763756,-79.3659472
2600.0,,,1,1,500,"270 Dufferin Street, Toronto, ON",https://rentals.ca/toronto/270-dufferin-street-id751793,Toronto,43.6384128,-79.4276448
2600.0,,,1,1,500,"270 Dufferin Street, Toronto, ON",https://rentals.ca/toronto/270-dufferin-street-id751787,Toronto,43.6384128,-79.4276448
2600.0,,,1,1,600,"34 Tubman Avenue, Toronto, ON",https://rentals.ca/toronto/34-tubman-avenue-2,Toronto,43.6612119,-79.359668
2600.0,,,1,1,699,"555 Wilson Avenue, Toronto, ON",https://rentals.ca/toronto/555-wilson-avenue,Toronto,43.7341108,-79.4482081
2600.0,,,1,1,595,"763 Bay Street, Toronto, ON",https://rentals.ca/toronto/763-bay-street,Toronto,43.6599948,-79.38519939999999
2600.0,Verified,Recently Updated!,1.5,1,630,"98 Lillian Street, Toronto, ON",https://rentals.ca/toronto/98-lillian-street-id708040,Toronto,43.7071766,-79.394162
2600.0,,,1,1,599,"15 Northtown Way, Toronto, ON",https://rentals.ca/toronto/15-northtown-way,Toronto,43.7749213,-79.4136434
2600.0,Verified,,1.5,2,679,"10 Deerlick Court, Toronto, ON",https://rentals.ca/toronto/10-deerlick-court-2,Toronto,43.7591964,-79.33192380000001
2600.0,,,1.5,1,700,"1060 Sheppard Avenue West, North York, ON",https://rentals.ca/north-york/1060-sheppard-avenue-west-2,North York,43.7506089,-79.46386890000001
2600.0,Verified,,1,1,600,"75 Dalhousie Street, Toronto, ON",https://rentals.ca/toronto/75-dalhousie-street-4,Toronto,43.6554873,-79.3759283
2600.0,,,2,1,644,"15 Lower Jarvis Street, Toronto, ON",https://rentals.ca/toronto/15-lower-jarvis-street-id550354,Toronto,43.6452369,-79.36924429999999
2625.0,Verified,17 hours ago,1,2,610,"1100 Sheppard Avenue West, Toronto, ON",https://rentals.ca/toronto/1100-sheppard-avenue-west-7,Toronto,43.7517462,-79.46637489999999
2600.0,Verified,,1.5,1,650,"330 Richmond St W, Toronto, ON",https://rentals.ca/toronto/330-richmond,Toronto,43.6489309,-79.3927925
2600.0,,,1.5,1,584,"357 King Street West, Toronto, ON",https://rentals.ca/toronto/357-king-street-west-1,Toronto,43.6457762,-79.3925063
2650.0,Verified,14 hours ago,2,1,715,"89 Church Street, Toronto, ON",https://rentals.ca/toronto/89-church-street-1,Toronto,43.6521741,-79.3751113
2650.0,,Recently Updated!,1,1,718,"115 Larchmount Avenue, Toronto, ON",https://rentals.ca/toronto/115-larchmount-avenue-2,Toronto,43.6621248,-79.3340027
2650.0,Verified,,2,2,750,"100 Dalhousie Street, Toronto, ON",https://rentals.ca/toronto/100-dalhousie-street-5,Toronto,43.65631740000001,-79.37669629999999
2650.0,Verified,,2.5,2,800,"1926 Lake Shore Boulevard West, Toronto, ON",https://rentals.ca/toronto/1926-lake-shore-boulevard-west-id907871,Toronto,43.6361883,-79.46728569999999
2650.0,Verified,,1,1,550,"199 Richmond Street West, Toronto, ON",https://rentals.ca/toronto/199-richmond-street-west-id895981,Toronto,43.6495729,-79.3880901
2650.0,,,1,1,526,"15 Queens Quay West, Toronto, ON",https://rentals.ca/toronto/15-queens-quay-west,Toronto,43.641415,-79.37620340000001
2650.0,,,1.5,1,850,"2191 Yonge Street, Toronto, ON",https://rentals.ca/toronto/2191-yonge-street-8,Toronto,43.70559790000001,-79.397714
2650.0,Verified,,2,2,652,"35 Mercer Street, Toronto, ON",https://rentals.ca/toronto/35-mercer-street-id895599,Toronto,43.6454864,-79.3909407
2650.0,Verified,,1.5,1,617,"115 McMahon Drive, Toronto, ON",https://rentals.ca/toronto/115-mcmahon-drive-2,Toronto,43.7669863,-79.37104200000002
2650.0,,,1.5,1,430,"100 Dalhousie Street, Toronto, ON",https://rentals.ca/toronto/100-dalhousie-street-id780132,Toronto,43.65631740000001,-79.37669629999999
2650.0,,,1.5,1,533,"15 Queens Quay East, Toronto, ON",https://rentals.ca/toronto/15-queens-quay-east-id808859,Toronto,43.6419189,-79.3735985
2650.0,Verified,Recently Updated!,1.5,1,700,"55 Harrison Garden Boulevard, Toronto, ON",https://rentals.ca/toronto/55-harrison-garden-boulevard-3,Toronto,43.75686169999999,-79.407129
2650.0,,,1.5,1,760,"6 Sonic way, Toronto, ON",https://rentals.ca/toronto/6-sonic-way-1,Toronto,43.7194953,-79.3365032
2650.0,Verified,,1.5,1,550,"125 Blue Jays Way, Toronto, ON",https://rentals.ca/toronto/125-blue-jays,Toronto,43.6460845,-79.3910992
2695.0,,Recently Updated!,1.5,1,750,"50 John Street, Toronto, ON",https://rentals.ca/toronto/50-john-street-id909788,Toronto,43.645572,-79.3895308
2695.0,,Recently Updated!,1.5,1,760,"50 John Street, Toronto, ON",https://rentals.ca/toronto/50-john-street-id909784,Toronto,43.645572,-79.3895308
2700.0,Verified,,2,2,800,"55 Charles Street East, Toronto, ON",https://rentals.ca/toronto/55-charles-street-east-id909304,Toronto,43.6688239,-79.3835572
2650.0,,,1.5,1,647,"28 Freeland Street, Toronto, ON",https://rentals.ca/toronto/28-freeland-street-id660389,Toronto,43.6435887,-79.37399309999999
2650.0,Verified,,1.5,1,650,"375 King St W, Toronto, ON",https://rentals.ca/toronto/375-king-st-w-m5v-condo,Toronto,43.6457486,-79.3930826
2700.0,Verified,,1.5,1,750,"255 Richmond St E, Toronto, ON",https://rentals.ca/toronto/255-richmond-space-lofts,Toronto,43.6528455,-79.3704456
2700.0,Verified,,2.5,2,860,"220 Victoria Street, Toronto, ON",https://rentals.ca/toronto/opus-at-pantages,Toronto,43.65485839999999,-79.3792134
2700.0,Verified,1 day ago,2,2,620,"1100 Sheppard Avenue West, Toronto, ON",https://rentals.ca/toronto/1100-sheppard-avenue-west-8,Toronto,43.7517462,-79.46637489999999
2700.0,Verified,,1.5,1,675,"18 Harrison Garden Boulevard, Toronto, ON",https://rentals.ca/toronto/18-harrison-garden-boulevard-2,Toronto,43.7574047,-79.40930159999999
2700.0,,,2,2,850,"3121 Sheppard Avenue East, Toronto, ON",https://rentals.ca/toronto/3121-sheppard-avenue-east-id908517,Toronto,43.7763565,-79.3171447
2700.0,,Recently Updated!,1,1,605,"218 Queens Quay West, Toronto, ON",https://rentals.ca/toronto/218-queens-quay-west-id813570,Toronto,43.6399111,-79.3820853
2700.0,,,1.5,1,540,"853 Eglinton Avenue West, Toronto, ON",https://rentals.ca/toronto/853-eglinton-avenue-west,Toronto,43.70086209999999,-79.42543529999999
2700.0,,,1,1,500,"65 Bremner Boulevard, Toronto, ON",https://rentals.ca/toronto/65-bremner-boulevard,Toronto,43.6429418,-79.38055709999999
2700.0,,,1,1,600,"5 Saint Joseph Street, Toronto, ON",https://rentals.ca/toronto/5-saint-joseph-street-1,Toronto,43.6657586,-79.3856777
2700.0,,,1.5,0,583,"357 King Street West, Toronto, ON",https://rentals.ca/toronto/357-king-street-west-3,Toronto,43.6457762,-79.3925063
2700.0,Verified,13 hours ago,2,1,750,"5508 Yonge Street, Toronto, ON",https://rentals.ca/toronto/5508-yonge-street-1,Toronto,43.7782773,-79.4155984
2700.0,Verified,,1.5,1,680,"503 Beecroft Road, Toronto, ON",https://rentals.ca/toronto/503-beecroft-road-id814919,Toronto,43.7784814,-79.4178161
2700.0,,1 day ago,2,1,900,"100 Leeward Glenway, North York, ON",https://rentals.ca/north-york/100-leeward-glenway,North York,43.7115446,-79.3292991
2725.0,Verified,,1.5,1,650,"8 The Esplanade, Toronto, ON",https://rentals.ca/toronto/8-esplanade-l-tower,Toronto,43.6461525,-79.37638199999999
2733.0,,,1,1,590,"15 Solidarity Way, Toronto, ON",https://rentals.ca/toronto/15-solidarity-way,Toronto,43.6390329,-79.4110615
2745.0,Verified,,2,2,900,"3560 St Clair avenue, Scarborough, ON",https://rentals.ca/scarborough/409-3560-st-clair-ave-e-scarborough-ontario-m1k-0a9,Scarborough,43.7170837,-79.2611798
2750.0,Verified,10 hours ago,1.5,1,587,"251 Jarvis Street, Toronto, ON",https://rentals.ca/toronto/251-jarvis-street-id313986,Toronto,43.65737670000001,-79.3744501
2700.0,,,1.5,1,703,"397 Front Street West, Toronto, ON",https://rentals.ca/toronto/397-front-street-west-8,Toronto,43.6426397,-79.3935863
2700.0,Verified,,1.5,1,750,"373 Front St, Toronto, ON",https://rentals.ca/toronto/373-front-st-w,Toronto,43.6429328,-79.3921472
2700.0,,,1.5,1,669,"28 Freeland Street, Toronto, ON",https://rentals.ca/toronto/28-freeland-street-id652744,Toronto,43.6435887,-79.37399309999999
2750.0,,,1,1,693,"11 St Joseph St, Toronto, ON",https://rentals.ca/toronto/11-st-joseph-st,Toronto,43.6657429,-79.3861318
2750.0,Verified,,2,1,650,"251 Manitoba Street, Toronto, ON",https://rentals.ca/toronto/251-manitoba-street-6,Toronto,43.6238372,-79.4893647
2750.0,Verified,,1.5,1,750,"181 Sheppard Avenue East, Toronto, ON",https://rentals.ca/toronto/327-181-sheppard-ave-e-toronto-ontario-m2n-3a6,Toronto,43.7635005,-79.4000727
2750.0,Verified,,1,1,690,"1029 KING Street, Toronto, ON",https://rentals.ca/toronto/1029-king-street-w-unit-225,Toronto,43.6410711,-79.4159299
2750.0,,,1,1,500,"120 Saint Patrick Street, Toronto, ON",https://rentals.ca/toronto/120-saint-patrick-street-id819913,Toronto,43.6533871,-79.3900759
2750.0,,,1,1,500,"53 McCaul Street, Toronto, ON",https://rentals.ca/toronto/53-mccaul-street-id811711,Toronto,43.652285,-79.3903666
2750.0,,,1.5,1.5,750,"1001 Bay Street, Toronto, ON",https://rentals.ca/toronto/1001-bay-street-id891608,Toronto,43.6655763,-79.38738239999999
2750.0,Verified,,2.5,2,795,"1100 Sheppard Avenue West, Toronto, ON",https://rentals.ca/toronto/1100-sheppard-avenue-west-id901357,Toronto,43.7517462,-79.46637489999999
2750.0,,,1,1,665,"750 Bay Street, Toronto, ON",https://rentals.ca/toronto/750-bay-street-id785617,Toronto,43.6596664,-79.38605749999999
2750.0,,,2,2,799,"151 Village Green Square, Toronto, ON",https://rentals.ca/toronto/151-village-green-square-id775168,Toronto,43.7788438,-79.28132509999999
2750.0,,,1,1,600,"410 Queens Quay West, Toronto, ON",https://rentals.ca/toronto/410-queens-quay-west,Toronto,43.63806109999999,-79.3914588
2750.0,Verified,,2,2,900,"56A Lawrence Avenue East, Toronto, ON",https://rentals.ca/toronto/56a-lawrence-avenue-east,Toronto,43.7259308,-79.3991571
2750.0,,,1.5,1,616,"12 York Street, Toronto, ON",https://rentals.ca/toronto/12-york-street-2,Toronto,43.6418435,-79.38151119999999
2750.0,,,1.5,1,696,"28 Freeland Street, Toronto, ON",https://rentals.ca/toronto/28-freeland-street-id715559,Toronto,43.6435887,-79.37399309999999
2750.0,,,2,1,692,"1787 Saint Clair Avenue West, Toronto, ON",https://rentals.ca/toronto/1787-saint-clair-avenue-west-id715551,Toronto,43.6735145,-79.46209689999999
2750.0,,,1.5,1.5,667,"105 George Street, Toronto, ON",https://rentals.ca/toronto/105-george-street-6,Toronto,43.6522051,-79.3707929
2775.0,,,1,1,685,"23 Brant Street, Toronto, ON",https://rentals.ca/toronto/23-brant-street-1,Toronto,43.6459366,-79.3965286
2795.0,Verified,,2,2,900,"68 Corporate Drive, Scarborough, ON",https://rentals.ca/scarborough/2238-68-corporate-dr-scarborough-ontario-m1h-3h3,Scarborough,43.780487,-79.250693
2795.0,Verified,,2,2,850,"900 Saint Clair Avenue West, York, ON",https://rentals.ca/york/306-900-saint-clair-avenue-west-york-ontario-m6c-1c5,York,43.6803809,-79.4337494
2799.0,,,1,1,530,"88 Palace Pier Court, Etobicoke, ON",https://rentals.ca/etobicoke/88-palace-pier-court,Etobicoke,43.6308105,-79.4753542
2799.0,,,2,2,750,"1195 The Queensway, Toronto, ON",https://rentals.ca/toronto/1195-the-queensway-id771963,Toronto,43.62163,-79.52248
2795.0,,,2,2,850,"181 Wynford Drive, Toronto, ON",https://rentals.ca/toronto/181-wynford-drive-id812351,Toronto,43.7248836,-79.3285334
2750.0,,,2,2,850,"18 Parkview Avenue, North York, ON",https://rentals.ca/north-york/18-parkview-avenue-1,North York,43.771245,-79.4128085
2800.0,,1 day ago,1.5,2,647,"195 Bonis Avenue, Toronto, ON",https://rentals.ca/toronto/195-bonis-avenue-id915062,Toronto,43.7855843,-79.29150729999999
2800.0,Verified,,2.5,2,800,"14 York Street, Toronto, ON",https://rentals.ca/toronto/14-york-street-id909307,Toronto,43.64195290000001,-79.38201629999999
2800.0,Verified,Recently Updated!,2,2,700,"10 Meadowglen Place, Toronto, ON",https://rentals.ca/toronto/10-meadowglen-place-2,Toronto,43.7743496,-79.22992459999999
2800.0,,,2,1,640,"415 Jarvis Street, Toronto, ON",https://rentals.ca/toronto/415-jarvis-street,Toronto,43.6636254,-79.3760782
2800.0,Verified,,2,1,700,"135 Lower Sherbourne Street, Toronto, ON",https://rentals.ca/toronto/135-lower-sherbourne-street-id906022,Toronto,43.6501264,-79.36723549999999
2800.0,,,0.5,0.5,550,"111 Elizabeth Street, Toronto, ON",https://rentals.ca/toronto/111-elizabeth-street-id906626,Toronto,43.6551126,-79.3848059
2800.0,,,2.5,2,707,"117 Broadway Avenue, Toronto, ON",https://rentals.ca/toronto/117-broadway-avenue-4,Toronto,43.71035699999999,-79.3925946
2800.0,,,2,1,840,"2 Gladstone Avenue, Toronto, ON",https://rentals.ca/toronto/2-gladstone-avenue-id903489,Toronto,43.6427533,-79.4274355
2800.0,Verified,,2,2,801,"30 Ordnance Street, Toronto, ON",https://rentals.ca/toronto/garrison-point,Toronto,43.63983169999999,-79.4098558
2800.0,Verified,Recently Updated!,2,2,900,"68 Corporate Drive, Toronto, ON",https://rentals.ca/toronto/68-corporate-drive-id896158,Toronto,43.780487,-79.250693
2800.0,,Recently Updated!,1,1,550,"111 Elizabeth Street, Toronto, ON",https://rentals.ca/toronto/111-elizabeth-street-id896725,Toronto,43.6551126,-79.3848059
2800.0,Verified,,2,2,615,"82 Dalhousie Street, Toronto, ON",https://rentals.ca/toronto/82-dalhousie-street-7,Toronto,43.655802,-79.3764407
2800.0,,Recently Updated!,1,1,535,"111 Elizabeth Street, Toronto, ON",https://rentals.ca/toronto/111-elizabeth-street-id892389,Toronto,43.6551126,-79.3848059
2800.0,,,2,1.5,700,"1285 Dupont Street, Toronto, ON",https://rentals.ca/toronto/1285-dupont-street-1,Toronto,43.66777390000001,-79.4428166
2800.0,,,1.5,1.5,665,"7900 Bathurst Street, Toronto, ON",https://rentals.ca/toronto/7900-bathurst-street-1,Toronto,43.8143509,-79.45145289999999
2800.0,Verified,,2,2,750,"55 Charles St, Toronto, ON",https://rentals.ca/toronto/55-charles-55c-bloor-yorkville-residences,Toronto,43.6688239,-79.3835572
2800.0,,,2.5,2,790,"275 Village Green Square, Toronto, ON",https://rentals.ca/toronto/275-village-green-square-id887365,Toronto,43.77935799999999,-79.2830046
2800.0,,,1,1,690,"397 Front Street West, Toronto, ON",https://rentals.ca/toronto/397-front-street-west-id737562,Toronto,43.6426397,-79.3935863
2800.0,,Recently Updated!,2.5,1,900,"12 York Street, Toronto, ON",https://rentals.ca/toronto/12-york-street-id736224,Toronto,43.6418435,-79.38151119999999
2800.0,,,1.5,1,600,"395 Bloor Street East, Toronto, ON",https://rentals.ca/toronto/395-bloor-street-east-1,Toronto,43.6719746,-79.3774195
2800.0,,,2,2,700,"5 Defries Street, Toronto, ON",https://rentals.ca/toronto/5-defries-street-4,Toronto,43.6605705,-79.3563724
2800.0,,,1.5,1,653,"88 Park Lawn Road, Toronto, ON",https://rentals.ca/toronto/88-park-lawn-road-id743197,Toronto,43.6240551,-79.4857095
2800.0,,,2,0,620,"219 Dundas Street East, Toronto, ON",https://rentals.ca/toronto/219-dundas-street-east-id688197,Toronto,43.657581,-79.37289
2800.0,,,1.5,1,600,"19 Western Battery Road, Toronto, ON",https://rentals.ca/toronto/19-western-battery-road-id588195,Toronto,43.6397197,-79.4113714
2800.0,,,2,2,730,"460 Adelaide Street East, Toronto, ON",https://rentals.ca/toronto/460-adelaide-street-east-6,Toronto,43.6529344,-79.36660599999999
2845.0,Verified,,2.5,2,900,"1682 Victoria Park Avenue, North York, ON",https://rentals.ca/north-york/a201-1682-victoria-park-avenue-north-york-ontario-m1r-1p7,North York,43.7321979,-79.3064302
2800.0,,,1.5,1,601,"65 Bremner Boulevard, Toronto, ON",https://rentals.ca/toronto/65-bremner-boulevard-6,Toronto,43.6429418,-79.38055709999999
2800.0,,,1.5,2,690,"1928 Lake Shore Boulevard West, Toronto, ON",https://rentals.ca/toronto/1928-lake-shore-boulevard-west-6,Toronto,43.6355926,-79.4680985
2800.0,,,2,2,721,"1808 Saint Clair Avenue West, Toronto, ON",https://rentals.ca/toronto/1808-saint-clair-avenue-west-4,Toronto,43.6738836,-79.4624341
2850.0,,,1,1,565,"15 Iceboat Terr, Toronto, ON",https://rentals.ca/toronto/15-iceboat-terr,Toronto,43.6405556,-79.3968958
2850.0,,,1.5,2,700,"1928 Lake Shore Boulevard West, Toronto, ON",https://rentals.ca/toronto/1928-lake-shore-boulevard-west-id895987,Toronto,43.6355926,-79.4680985
2850.0,,,2,2,787,"8 Tippett Road, Toronto, ON",https://rentals.ca/toronto/8-tippett-road-id892859,Toronto,43.7324138,-79.4468862
2850.0,,,1.5,2,700,"16 Yonge Street, Toronto, ON",https://rentals.ca/toronto/16-yonge-street,Toronto,43.6432614,-79.3761533
2850.0,,,1,1,600,"49 East Liberty Street, Toronto, ON",https://rentals.ca/toronto/49-east-liberty-street-4,Toronto,43.63883,-79.41163499999999
2850.0,,,1,1,590,"152 Saint Patrick Street, Toronto, ON",https://rentals.ca/toronto/152-saint-patrick-street-id731327,Toronto,43.6541583,-79.3904907
2850.0,,,2,2,705,"840 Saint Clair Avenue West, York, ON",https://rentals.ca/york/840-saint-clair-avenue-west-1,York,43.6806379,-79.4319422
2850.0,,,1,1,540,"20 Joe Shuster Way, Toronto, ON",https://rentals.ca/toronto/20-joe-shuster-way-1,Toronto,43.640128,-79.4243082
2875.0,,,2,1,600,"20 Joe Shuster Way, Toronto, ON",https://rentals.ca/toronto/20-joe-shuster-way,Toronto,43.640128,-79.4243082
2899.0,,,1,1,530,"14 York Street, Toronto, ON",https://rentals.ca/toronto/14-york-street-id331975,Toronto,43.64195290000001,-79.38201629999999
2899.0,Verified,1 hour ago,2,2,790,"2 Eva Road, Toronto, ON",https://rentals.ca/toronto/2-eva-road-3,Toronto,43.6404182,-79.56257389999999
2900.0,,Recently Updated!,2,1,800,"188 Fairview Mall Drive, Toronto, ON",https://rentals.ca/toronto/188-fairview-mall-drive-id910281,Toronto,43.780235,-79.3413302
2900.0,,Recently Updated!,2,2,707,"2221 Yonge Street, Toronto, ON",https://rentals.ca/toronto/2221-yonge-street-id909268,Toronto,43.7060642,-79.3977203
2900.0,,Recently Updated!,1.5,1,860,"50 John Street, Toronto, ON",https://rentals.ca/toronto/50-john-street-id909783,Toronto,43.645572,-79.3895308
2900.0,,,2,2,900,"30 Harrison Garden Boulevard, Toronto, ON",https://rentals.ca/toronto/30-harrison-garden-boulevard-1,Toronto,43.7565538,-79.408622
2900.0,,,2,2,750,"10 Gibbs Road, Toronto, ON",https://rentals.ca/toronto/10-gibbs-road,Toronto,43.6387355,-79.55806539999999
2900.0,,,2,2,1100,"41 Markbrook Ln, Toronto, ON",https://rentals.ca/toronto/41-markbrook-ln,Toronto,43.7583557,-79.5866684
2900.0,Verified,,2.5,2,1040,"2460 Eglinton Avenue East, Toronto, ON",https://rentals.ca/toronto/2460-eglinton-avenue-east-1,Toronto,43.7342959,-79.2627505
2950.0,,Recently Updated!,1,1,650,"155 Yorkville Avenue, Toronto, ON",https://rentals.ca/toronto/155-yorkville-avenue-id910006,Toronto,43.6703838,-79.3944199
2900.0,Verified,,2.5,2,685,"121 Lower Sherbourne Street, Toronto, ON",https://rentals.ca/toronto/121-lower-sherbourne-street-2-1-condo-unit-for-rent,Toronto,43.6495044,-79.3670392
2900.0,,,1.5,1,700,"1169 Queen Street West, Toronto, ON",https://rentals.ca/toronto/1169-queen-street-west-id726492,Toronto,43.6422546,-79.42581419999999
2950.0,,,2,1,700,"25 Grenville Street, Toronto, ON",https://rentals.ca/toronto/25-grenville-street-id898230,Toronto,43.6617585,-79.3846976
2950.0,,,1.5,1,650,"98 Lillian Street, Toronto, ON",https://rentals.ca/toronto/98-lillian-street-id887993,Toronto,43.7071766,-79.394162
2950.0,Verified,,1,1,590,"75 Queens Wharf Road, Toronto, ON",https://rentals.ca/toronto/75-queens-wharf-road-id876123,Toronto,43.6386359,-79.39805319999999
2950.0,Verified,,1,1,500,"629 King Street West, Toronto, ON",https://rentals.ca/toronto/628-king-street-west,Toronto,43.644001,-79.4015398
2950.0,Verified,Recently Updated!,1,1,750,"53 McCaul Street, Toronto, ON",https://rentals.ca/toronto/53-mccaul-street-id705604,Toronto,43.652285,-79.3903666
2950.0,,Recently Updated!,2,2,705,"117 Broadway Avenue, Toronto, ON",https://rentals.ca/toronto/117-broadway-avenue-5,Toronto,43.71035699999999,-79.3925946
2950.0,,,1,1.5,650,"28 Freeland Street, Toronto, ON",https://rentals.ca/toronto/28-freeland-street-id659395,Toronto,43.6435887,-79.37399309999999
2960.0,Verified,,2,2,910,"256 Doris Avenue, Toronto, ON",https://rentals.ca/toronto/256-doris-avenue,Toronto,43.7716108,-79.41213719999999
2950.0,,,0.5,0.5,750,"95 Lombard Street, Toronto, ON",https://rentals.ca/toronto/95-lombard-street,Toronto,43.6520339,-79.373311
2975.0,,,2,2,900,"500 Sherbourne Street, Toronto, ON",https://rentals.ca/toronto/500-sherbourne-street-id309484,Toronto,43.6679021,-79.37568189999999
2950.0,,,2,2,700,"39 Roehampton Avenue, Toronto, ON",https://rentals.ca/toronto/39-roehampton-avenue-id668123,Toronto,43.7081849,-79.3970648
2960.0,,,2,2,730,"195 Redpath Avenue, Toronto, ON",https://rentals.ca/toronto/195-redpath-avenue-id716853,Toronto,43.7101997,-79.3932422
2990.0,Verified,1 day ago,2,2,656,"88 Queen Street East, Toronto, ON",https://rentals.ca/toronto/88-queen-street-east-3,Toronto,43.6536467,-79.37421169999999
2999.0,Verified,,2,1,850,"98 Lillian Street, Toronto, ON",https://rentals.ca/toronto/98-lillian-street-id908324,Toronto,43.7071766,-79.394162
2999.0,,,2,2,799,"10 Graphophone Grove, Toronto, ON",https://rentals.ca/toronto/10-graphophone-grove-1,Toronto,43.667448,-79.4422103
