"listing-card__contact-button href","Listing price","Verified","Updated","Bed","Bathroom","sqft","Address","listing-card__details-link href"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=86&sort=cheapest#","$3200","","","1.5","1.5","955","80 Harrison Garden Boulevard, Toronto, ON","https://rentals.ca/toronto/80-harrison-garden-boulevard"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=86&sort=cheapest#","$3200","","","1.5","1","508","20 Edward Street, Toronto, ON","https://rentals.ca/toronto/20-edward-street"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=87&sort=cheapest#","$3200","","Recently Updated!","2","2","850","18 Harrison Garden Boulevard, North York, ON","https://rentals.ca/north-york/18-harrison-garden-boulevard-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=87&sort=cheapest#","$3200","Verified","","1","1","500","169 Fort York Boulevard, Toronto, ON","https://rentals.ca/toronto/169-fort-york-boulevard-7"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=87&sort=cheapest#","$3200","","","1","1","645","59 Annie Craig Drive, Etobicoke, ON","https://rentals.ca/etobicoke/59-annie-craig-drive-6"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=87&sort=cheapest#","$3200","","","2","2","900","58 Orchard View Boulevard, Toronto, ON","https://rentals.ca/toronto/58-orchard-view-boulevard"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=87&sort=cheapest#","$3200","","","2","2","839","30 Tretti Way, Toronto, ON","https://rentals.ca/toronto/30-tretti-way-2"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=87&sort=cheapest#","$3250","Verified","Recently Updated!","2.5","2","899","543 Richmond Street West, Toronto, ON","https://rentals.ca/toronto/543-richmond-street-west-id914991"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=87&sort=cheapest#","$3200","","","2","1","759","28 Freeland Street, Toronto, ON","https://rentals.ca/toronto/28-freeland-street-4"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=87&sort=cheapest#","$3200","","","2","1","737","1787 Saint Clair Avenue West, Toronto, ON","https://rentals.ca/toronto/1787-saint-clair-avenue-west-3"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=87&sort=cheapest#","$3200","Verified","","2.5","2","800","125 Blue Jays Way, Toronto, ON","https://rentals.ca/toronto/125-blue-jays-way-id625639"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=87&sort=cheapest#","$3200","","","2","1","759","28 Freeland Street, Toronto, ON","https://rentals.ca/toronto/28-freeland-street-2"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=88&sort=cheapest#","$3250","Verified","","2","3","1199","349 Wheat Boom Drive, Oakville, ON","https://rentals.ca/oakville/314-349-wheat-boom-drive"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=88&sort=cheapest#","$3250","Verified","","2","1","750","1190 Dundas St E, Toronto, ON","https://rentals.ca/toronto/1190-dundas-the-carlaw"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=88&sort=cheapest#","$3250","Verified","","2","2","850","101 Charles St, Toronto, ON","https://rentals.ca/toronto/101-charles-x2-condos"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=88&sort=cheapest#","$3250","","","2","2","991","161 Roehampton Avenue, Toronto, ON","https://rentals.ca/toronto/161-roehampton-avenue-3"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=88&sort=cheapest#","$3250","","","2.5","2","1100","9 Clegg Road, Markham, ON","https://rentals.ca/markham/9-clegg-road-id786606"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=88&sort=cheapest#","$3250","Verified","1 day ago","2","2","1000","500 SHERBOURNE Street, Toronto, ON","https://rentals.ca/toronto/500-sherbourne-street-unit-408"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=88&sort=cheapest#","$3250","Verified","Recently Updated!","2.5","2","760","25 Baseball Place, Toronto, ON","https://rentals.ca/toronto/25-baseball-place-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=88&sort=cheapest#","$3250","","","2.5","1","1200","550 Webb Drive, Mississauga, ON","https://rentals.ca/mississauga/550-webb-drive-id741573"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=88&sort=cheapest#","$3250","","","2","1.5","950","800 King Street West, Toronto, ON","https://rentals.ca/toronto/800-king-street-west"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=88&sort=cheapest#","$3250","","","2.5","2","1100","8501 Bayview Avenue, Richmond Hill, ON","https://rentals.ca/richmond-hill/8501-bayview-avenue-2"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=89&sort=cheapest#","$3300","","","3","2","1100","2433 Dufferin Street, Toronto, ON","https://rentals.ca/toronto/2433-dufferin-street-4"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=89&sort=cheapest#","$3275","Verified","","2","2","810","16 Brookers Lane, Toronto, ON","https://rentals.ca/toronto/16-brookers-lane-2"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=89&sort=cheapest#","$3300","","","2","1","685","15 Queens Quay East, Toronto, ON","https://rentals.ca/toronto/15-queens-quay-east"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=89&sort=cheapest#","$3300","Verified","Recently Updated!","3","2","1000","35 WATERGARDEN Drive, Mississauga, ON","https://rentals.ca/mississauga/35-watergarden-drive-unit-1019"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=89&sort=cheapest#","$3300","","","2","2","872","19 Grand Trunk Crescent, Toronto, ON","https://rentals.ca/toronto/19-grand-trunk-crescent-8"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=89&sort=cheapest#","$3275","Verified","","2.5","2","899","543 Richmond Street West, Toronto, ON","https://rentals.ca/toronto/543-richmond-street-west-id909335"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=89&sort=cheapest#","$3295","","Recently Updated!","2","3","1200","8960 Jane Street, Vaughan, ON","https://rentals.ca/vaughan/8960-jane-street-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=89&sort=cheapest#","$3300","","","2","2","836","585 Bloor Street East, Toronto, ON","https://rentals.ca/toronto/585-bloor-street-east-id907668"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=89&sort=cheapest#","$3300","","","3.5","1.5","1200","906 Sheppard Avenue West, Toronto, ON","https://rentals.ca/toronto/906-sheppard-avenue-west"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=89&sort=cheapest#","$3300","Verified","","2","2","799","1926 LAKESHORE Boulevard, Toronto, ON","https://rentals.ca/toronto/1926-lakeshore-boulevard-w-unit-3211"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=90&sort=cheapest#","$3300","Verified","","3","3","1599","7 Steckley House Lane, Richmond Hill, ON","https://rentals.ca/richmond-hill/7-steckley-house-lane-id903727"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=90&sort=cheapest#","$3300","Verified","","2","2","721","70 Temperance Street, Toronto, ON","https://rentals.ca/toronto/70-temperance-street-id900135"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=90&sort=cheapest#","$3300","Verified","","2","2","900","25 KINGSBRIDGE GARDENS Circle, Mississauga, ON","https://rentals.ca/mississauga/25-kingsbridge-gardens-circle"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=90&sort=cheapest#","$3300","","","2","2","717","8 Cumberland Street, Toronto, ON","https://rentals.ca/toronto/8-cumberland-street-id897643"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=90&sort=cheapest#","$3300","","Recently Updated!","2","2","775","297 College Street, Toronto, ON","https://rentals.ca/toronto/297-college-street-5"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=90&sort=cheapest#","$3300","","","2","2","875","185 Alberta Avenue, Toronto, ON","https://rentals.ca/toronto/185-alberta-avenue-3"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=90&sort=cheapest#","$3300","","","2","1","900","96 Strachan Avenue, Toronto, ON","https://rentals.ca/toronto/96-strachan-avenue"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=90&sort=cheapest#","$3300","Verified","","2","2","705","12 Yonge Street, Toronto, ON","https://rentals.ca/toronto/12-yonge-street-id744402"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=90&sort=cheapest#","$3300","Verified","","3","3","1399","63 Blick Crescent, Aurora, ON","https://rentals.ca/aurora/63-blick-crescent"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=90&sort=cheapest#","$3300","Verified","","3","2","1100","70 ABSOLUTE Avenue, Mississauga, ON","https://rentals.ca/mississauga/70-absolute-avenue-unit-1506"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=91&sort=cheapest#","$3300","","","2","2","850","388 Prince of Wales Drive, Mississauga, ON","https://rentals.ca/mississauga/388-prince-of-wales-drive-5"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=91&sort=cheapest#","$3300","","","1","2","820","208 Queens Quay West, Toronto, ON","https://rentals.ca/toronto/208-queens-quay-west"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=91&sort=cheapest#","$3300","","","2","2","1050","11 William Carson Crescent, Toronto, ON","https://rentals.ca/toronto/11-william-carson-crescent"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=91&sort=cheapest#","$3400","Verified","1 day ago","3","2","900","117 Broadway Avenue, Toronto, ON","https://rentals.ca/toronto/117-broadway-avenue-id910279"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=91&sort=cheapest#","$3600","Verified","20 minutes ago","2","2","789","5 Saint Joseph Street, Toronto, ON","https://rentals.ca/toronto/19-western-battery-road-id908369"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=91&sort=cheapest#","$3350","Verified","","3","2","960","25 EARLINGTON Avenue, Toronto, ON","https://rentals.ca/toronto/25-earlington-avenue-unit-110"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=91&sort=cheapest#","$3300","","","2","2","660","135 East Liberty Street, Toronto, ON","https://rentals.ca/toronto/135-east-liberty-street"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=91&sort=cheapest#","$3300","","","1","1","600","310 Burnhamthorpe Road West, Mississauga, ON","https://rentals.ca/mississauga/310-burnhamthorpe-road-west"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=91&sort=cheapest#","$3300","Verified","","2","2","750","50 Wellesley St E, Toronto, ON","https://rentals.ca/toronto/50-wellesley"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=91&sort=cheapest#","$3350","Verified","","2","2","900","35 Balmuto St, Toronto, ON","https://rentals.ca/toronto/the-uptown-residences"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=92&sort=cheapest#","$3400 - $3500","Verified","","1.5","1","900","43 Hanna Avenue, Toronto, ON","https://rentals.ca/toronto/43-hanna-avenue-5"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=92&sort=cheapest#","$3400","Verified","","2","1","700","3220 WILLIAM COLTSON Avenue, Oakville, ON","https://rentals.ca/oakville/3220-william-coltson-avenue-unit-22"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=92&sort=cheapest#","$3400","Verified","","2","2","1400","5 Concorde Place, Toronto, ON","https://rentals.ca/toronto/5-concorde-place-id894868"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=92&sort=cheapest#","$3400","","","1","1","650","21 Widmer Street, Toronto, ON","https://rentals.ca/toronto/21-widmer-street-id736302"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=92&sort=cheapest#","$3400","","","2","2","805","383 Sorauren Avenue, Toronto, ON","https://rentals.ca/toronto/383-sorauren-avenue-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=92&sort=cheapest#","$3400","","","2","2","1000","17 Anndale Drive, Toronto, ON","https://rentals.ca/toronto/17-anndale-drive"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=92&sort=cheapest#","$3400","","","1","1","700","209 Fort York Boulevard, Toronto, ON","https://rentals.ca/toronto/209-fort-york-boulevard-id692614"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=92&sort=cheapest#","$3400","","","2","2","800","161 Roehampton Avenue, Toronto, ON","https://rentals.ca/toronto/161-roehampton-avenue-6"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=92&sort=cheapest#","$3400","","","2","1","802","33 Charles Street East, Toronto, ON","https://rentals.ca/toronto/33-charles-street-east-id809678"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=92&sort=cheapest#","$3400","Verified","","3","3","1599","9 Steckley House Lane, Richmond Hill, ON","https://rentals.ca/richmond-hill/502-9-steckley-house-lane"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=93&sort=cheapest#","$3400","","","2","2","1100","35 Empress Avenue, North York, ON","https://rentals.ca/north-york/35-empress-avenue-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=93&sort=cheapest#","$3495","","","1","1","580","10 York Street, Toronto, ON","https://rentals.ca/toronto/10-york-street-2"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=93&sort=cheapest#","$3495","","","2","2","740","32 Camden Street, Toronto, ON","https://rentals.ca/toronto/32-camden-street-id859909"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=93&sort=cheapest#","$3500","","15 hours ago","1.5","1","790","80 Western Battery Road, Toronto, ON","https://rentals.ca/toronto/80-western-battery-road-id915368"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=93&sort=cheapest#","$3500","Verified","9 hours ago","2","2","1045 - 1050","209 Fort York Boulevard, Toronto, ON","https://rentals.ca/toronto/209-fort-york-boulevard-id910542"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=93&sort=cheapest#","$3500","Verified","","3","3","1599","9 Steckley House Lane, Richmond Hill, ON","https://rentals.ca/richmond-hill/9-steckley-house-lane"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=93&sort=cheapest#","$3400","","","1.5","1","1000","155 Dalhousie Street, Toronto, ON","https://rentals.ca/toronto/155-dalhousie-street-8"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=93&sort=cheapest#","$3495","","Recently Updated!","2","2","1058","299 Campbell Avenue, Toronto, ON","https://rentals.ca/toronto/299-campbell-avenue-id909798"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=93&sort=cheapest#","$3450","Verified","","2.5","2","1000","100 Harrison Garden Boulevard, Toronto, ON","https://rentals.ca/toronto/100-harrison-garden-boulevard-4"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=93&sort=cheapest#","$3400","","","2.5","2","970","15 Stollery Pond Crescent, Markham, ON","https://rentals.ca/markham/15-stollery-pond-crescent-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=94&sort=cheapest#","$3500","Verified","","3","2","1085","26 Gibbs Road, Toronto, ON","https://rentals.ca/toronto/26-gibbs-road-2"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=94&sort=cheapest#","$3500","Verified","","2","2","800","185 Alberta Avenue, Toronto, ON","https://rentals.ca/toronto/185-alberta-avenue-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=94&sort=cheapest#","$3500","","","1.5","1","536","1000 Portage Parkway, Vaughan, ON","https://rentals.ca/vaughan/1000-portage-parkway-id784541"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=94&sort=cheapest#","$3500","","","2","2","800","35 Mercer Street, Toronto, ON","https://rentals.ca/toronto/35-mercer-street-id798071"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=94&sort=cheapest#","$3500","Verified","","3","3","1305","5100 PLANTATION Place, Mississauga, ON","https://rentals.ca/mississauga/5100-plantation-place-unit-13"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=94&sort=cheapest#","$3500","","","2.5","3","1000","115 Ford Street, Toronto, ON","https://rentals.ca/toronto/115-ford-street"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=94&sort=cheapest#","$3500","","","2","2","900","270 Wellington Street West, Toronto, ON","https://rentals.ca/toronto/270-wellington-street-west-id904795"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=94&sort=cheapest#","$3500","Verified","","2","2","804","8 THE ESPLANADE Unit# 2411, Toronto, ON","https://rentals.ca/toronto/8-the-esplanade-unit-2411"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=94&sort=cheapest#","$3500","","","1.5","1","852","100 Hayden Street, Toronto, ON","https://rentals.ca/toronto/100-hayden-street-id743836"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=94&sort=cheapest#","$3500","","","2","2","910","293 The Kingsway, Toronto, ON","https://rentals.ca/toronto/293-the-kingsway-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=95&sort=cheapest#","$3500","","","2","2","820","101 Erskine Avenue, Toronto, ON","https://rentals.ca/toronto/101-erskine-avenue-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=95&sort=cheapest#","$3600","","","2.5","2","905","65 East Liberty Street, Toronto, ON","https://rentals.ca/toronto/65-east-liberty-street-id908450"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=95&sort=cheapest#","$3500","","","2","2","800","955 Bay Street, Toronto, ON","https://rentals.ca/toronto/955-bay-street-8"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=95&sort=cheapest#","$3600","","","2.5","2.5","1134","180 Mill Street, Toronto, ON","https://rentals.ca/toronto/180-mill-street-2"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=95&sort=cheapest#","$3500","","","2","2","738","138 Downes Street, Toronto, ON","https://rentals.ca/toronto/138-downes-street-id733228"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=95&sort=cheapest#","$3600","Verified","","2.5","2","930","55 East Liberty Street, Toronto, ON","https://rentals.ca/toronto/bliss-55-east-liberty-street"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=95&sort=cheapest#","$3550","Verified","","2","2","820","10 York Street, Toronto, ON","https://rentals.ca/toronto/10-york-street-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=95&sort=cheapest#","$3500","","","2","2","899","28 Harrison Garden Boulevard, North York, ON","https://rentals.ca/north-york/28-harrison-garden-boulevard-7"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=95&sort=cheapest#","$3550","Verified","Recently Updated!","2.5","2","1200","2900 Highway 7, Vaughan, ON","https://rentals.ca/vaughan/2900-highway-7-5"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=95&sort=cheapest#","$3599","","","2.5","2","1050","30 Elm Drive, Mississauga, ON","https://rentals.ca/mississauga/30-elm-drive-id871981"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=96&sort=cheapest#","$3600","","","3","2","1100","980 Broadview Avenue, Toronto, ON","https://rentals.ca/toronto/980-broadview-avenue"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=96&sort=cheapest#","$3600","","","1","1","600","99 The Donway West, Toronto, ON","https://rentals.ca/toronto/99-the-donway-west-id752821"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=96&sort=cheapest#","$3600","","","2","2","900","736 Spadina Avenue, Toronto, ON","https://rentals.ca/toronto/736-spadina-avenue-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=96&sort=cheapest#","$3600","","","2","2","700","3 Gloucester Street, Toronto, ON","https://rentals.ca/toronto/3-gloucester-street-4"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=96&sort=cheapest#","$3600","","","2.5","2","1008","555 Yonge Street, Toronto, ON","https://rentals.ca/toronto/555-yonge-street-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=96&sort=cheapest#","$3600","Verified","","3","3","999","99 Eagle Rock Way, Vaughan, ON","https://rentals.ca/vaughan/th-104-99-eagle-rock-way"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=96&sort=cheapest#","$3640","","","3","1","1200","370 Dixon Road, Etobicoke, ON","https://rentals.ca/etobicoke/370-dixon-road-3"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=96&sort=cheapest#","$3600","Verified","","3","3","1599","12 David Eyer Road, Richmond Hill, ON","https://rentals.ca/richmond-hill/1116-12-david-eyer-road"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=96&sort=cheapest#","$3650","","Recently Updated!","2","2","850","625 Queen Street East, Toronto, ON","https://rentals.ca/toronto/625-queen-street-east-id852233"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=96&sort=cheapest#","$3650","","","2.5","2","749","14 York Street, Toronto, ON","https://rentals.ca/toronto/14-york-street-id672659"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=97&sort=cheapest#","$3695","Verified","","2","2","770","170 Bayview Avenue, Toronto, ON","https://rentals.ca/toronto/170-bayview-avenue-id852176"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=97&sort=cheapest#","$3700","Verified","","2","2","1137","44 Saint Joseph Street, Toronto, ON","https://rentals.ca/toronto/44-saint-joseph-street-id894503"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=97&sort=cheapest#","$3700","","","2","2","916","470 Front Street West, Toronto, ON","https://rentals.ca/toronto/470-front-street-west-id752489"
