Property URL,Property type,Rental price (USD per month),Living area,Living area unit,Price per living area unit (USD),Bedrooms,Bathrooms,Street address,City,Zip,State,Country
"https://www.zillow.com/apartments/toronto-on/38-widmer-st/BMLFJT/","Building","","","","","","","38 Widmer St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/21-lawren-harris-sq-toronto-on-BrWDZt/","Building","","","","","","","21 Lawren Harris Sq","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/121-saint-patrick-st-toronto-on-Cd22vK/","Building","","","","","","","121 Saint Patrick St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/2-clarendon-avenue-toronto-on-BVgz3p/","Building","","","","","","","2 Clarendon Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/20-shore-breeze-dr-toronto-on-BTZb9J/","Building","","","","","","","20 Shore Breeze Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.72059,-79.6034_ll/","Building","","","","","","","840 Queens Plate Dr N","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/36-zorra-st-toronto-on-m8z-4z7-toronto-on-BssF3G/","Building","","","","","","","36 Zorra St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/666-spadina-ave.-sussex-square-toronto-on-BMLF4d/","Building","","","","","","","666 Spadina Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/15-viking-ln-toronto-on-BMHmfQ/","Building","","","","","","","15 Viking Ln","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/501-saint-clair-ave-w-toronto-on-BMKMxS/","Building","","","","","","","501 Saint Clair Ave  W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/55-harbour-sq-toronto-on-BMJhM2/","Building","","","","","","","55 Harbour Sq","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/480-McLevin-Ave-204-Toronto-ON-M1B-5N9/2063214469_zpid/","Condominium","2100","","","","1","1","480 McLevin Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.655045,-79.38902_ll/","Building","","","","","","","488 University Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/9-deer-park-cres-toronto-on-BMRVKY/","Building","","","","","","","9 Deer Park Cres","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/723-Dufferin-St-1-Toronto-ON-M6K-2B6/442365844_zpid/","Apartment","2150","","","","1","1","723 Dufferin St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/1-king-st-w-toronto-on-BMJ9Cz/","Building","","","","","","","1 King St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/500-Wilson-Ave-452-Toronto-ON-M3H-0E5/442365858_zpid/","Condominium","2400","","","","2","1","500 Wilson Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/135-maitland-st-toronto-on-BMg5Nc/","Building","","","","","","","135 Maitland St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/1185-the-queensway-toronto-on-BMCM59/","Building","","","","","","","1185 The Queensway","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/17-Lessard-Ave-Toronto-ON-M6S-1X6/2057157456_zpid/","Apartment","1950","","","","1","1","17 Lessard Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.77824,-79.41778_ll/","Building","","","","","","","503 Beecroft Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.63637,-79.40276_ll/","Building","","","","","","","628 Fleet St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/365-church-st-toronto-on-BMKN4w/","Building","","","","","","","365 Church St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/195-wynford-dr-toronto-on-BMJ94p/","Building","","","","","","","195 Wynford Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/215-queen-st-w-toronto-on-BMpCXJ/","Building","","","","","","","215 Queen St W  Unit 810","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.666897,-79.38904_ll/","Building","","","","","","","65 Saint Mary St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.646236,-79.37635_ll/","Building","","","","","","","8 The Esplanade Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/130-Kingston-Rd-Toronto-ON-M4L-1S7/2078804623_zpid/","Apartment","1800","","","","2","1","130 Kingston Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.658924,-79.3716_ll/","Building","","","","","","","256 Sherbourne St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/36-Bruyeres-Mews-TOWNHOUSE-06-Toronto-ON-M5V-0H9/402461074_zpid/","Condominium","4595","","","","3","3","36 Bruyeres Mews  06","Toronto","NaN","ON","USA"
"https://www.zillow.com/apartments/etobicoke-on/kip-2/CbX7XG/","Building","","","","","","","30 Samuel Wood Way","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/21-widmer-st-toronto-on-BMJrtP/","Building","","","","","","","21 Widmer St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/509-beecroft-rd-toronto-on-BMCLxQ/","Building","","","","","","","509 Beecroft Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/50-power-st-toronto-on-BTRd6B/","Building","","","","","","","50 Power St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/1671-Bathurst-St-C-Toronto-ON-M5P-3J8/2060409823_zpid/","Apartment","3100","","","","2","1","1671 Bathurst St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/1-falaise-rd-toronto-on-BMJ9W8/","Building","","","","","","","1 Falaise Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.640682,-79.377_ll/","Building","","","","","","","33 Harbour Sq","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/300-front-st-w-toronto-on-BMCMSB/","Building","","","","","","","300 Front St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/102-Bloor-St-W-707-Toronto-ON-M5S-1M8/2083350278_zpid/","Condominium","2700","","","","2","1","102 Bloor St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/111-saint-clair-ave-w-toronto-on-BMHPsp/","Building","","","","","","","111 Saint Clair Ave W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/1+1-condo-100-dalhousie-st-toronto-on-CcVL4G/","Building","","","","","","","100 Dalhousie St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/4208-dundas-st-w-toronto-on-BMJ3zs/","Building","","","","","","","4208 Dundas St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/346-Caledonia-Rd-N-2-Toronto-ON-M6E-4T6/2063184015_zpid/","Apartment","3500","","","","3","2","346 Caledonia Rd N","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.653267,-79.36922_ll/","Building","","","","","","","311 Richmond St   E","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.774075,-79.2502_ll/","Building","","","","","","","88 Grangeway Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/5793-Yonge-St-UNIT-2310-Toronto-ON-M2M-0A9/2071117710_zpid/","Condominium","2450","","","","1","1","5793 Yonge St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/21-Grand-Magazine-St-913-Toronto-ON-M5V-1B5/2071871628_zpid/","Condominium","3250","","","","2","1","21 Grand Magazine St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.639732,-79.40977_ll/","Building","","","","","","","30 Ordnance St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/225-sherway-gardens-rd-toronto-on-BMJ9kv/","Building","","","","","","","225 Sherway Gardens Rd Unit 707","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/25-earlington-ave-toronto-on-BMJmXG/","Building","","","","","","","25 Earlington Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/55-isabella-st-toronto-on-C4ktgd/","Building","","","","","","","55 Isabella St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/38-Grand-Magazine-St-1029-Toronto-ON-M5V-0B1/2065731876_zpid/","Condominium","2550","","","","2","1","38 Grand Magazine St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/555-yonge-st-toronto-on-BMLKqQ/","Building","","","","","","","555 Yonge St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.64494,-79.36367_ll/","Building","","","","","","","1 Edgewater Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/333-adelaide-st-e-toronto-on-BMN4sn/","Building","","","","","","","333 Adelaide St   E  Unit 1002","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/10-delisle-ave-toronto-on-BMLTLY/","Building","","","","","","","10 Delisle Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/311-bay-st-toronto-on-BMJmhs/","Building","","","","","","","311 Bay St Unit 4803","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/3-Greystone-Walk-Dr-1421-Toronto-ON-M1K-5J4/442084248_zpid/","Condominium","2950","","","","3","2","3 Greystone Walk Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/6-sonic-way-toronto-on-BsmK8G/","Building","","","","","","","6 Sonic Way","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/18-spring-garden-ave-toronto-on-BMCM6r/","Building","","","","","","","18 Spring Garden Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.641148,-79.383064_ll/","Building","","","","","","","25 Lower Simcoe St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/2045-lake-shore-blvd-w-toronto-on-BMCPM8/","Building","","","","","","","2045 Lake Shore Blvd W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/2033-kennedy-rd-toronto-on-C2F9Fg/","Building","","","","","","","2033 Kennedy Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/70-town-centre-ct-toronto-on-BMCM4Y/","Building","","","","","","","70 Town Centre Ct","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/20-lombard-st-toronto-on-Bjt9x5/","Building","","","","","","","20 Lombard St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/42-charles-st-e-toronto-on-BMCPQR/","Building","","","","","","","42 Charles St E","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/8-eglinton-ave-toronto-on-BMW8pL/","Building","","","","","","","8 Eglinton Ave E","Toronto","NaN","ON","USA"
"https://www.zillow.com/apartments/toronto-on/955-bay-st/BMLDt5/","Building","","","","","","","955 Bay St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/99-harbour-sq-s-toronto-on-C7B96N/","Building","","","","","","","99 Harbour Sq S","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/251-jarvis-st-toronto-on-m5b-0c3-toronto-on-BdSDTY/","Building","","","","","","","251 Jarvis St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/2-forest-hill-rd-toronto-on-BNNqqZ/","Building","","","","","","","2 Forest Hill Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/9-Boardwalk-Dr-325-Toronto-ON-M4L-6T1/440959522_zpid/","Apartment","4600","","","","2","2","9 Boardwalk Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/470-front-st-w-toronto-on-Bbcbkc/","Building","","","","","","","470 Front St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.661102,-79.38193_ll/","Building","","","","","","","21 Carlton St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/295-Wright-Ave-0-Toronto-ON-M6R-1L8/442350570_zpid/","Apartment","2400","800","sqft","3","1","1","295 Wright Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/70-Heath-St-W-211-Toronto-ON-M4V-1T4/442350276_zpid/","Apartment","2350","698","sqft","3.37","1","1","70 Heath St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/135-Lawton-Blvd-306-Toronto-ON-M4V-1Z6/442350277_zpid/","Apartment","2350","640","sqft","3.67","1","1","135 Lawton Blvd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/290-adelaide-st-w-toronto-on-BMLDwT/","Building","","","","","","","290 Adelaide St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/455-wellington-st-w-toronto-on-Bbd9KP/","Building","","","","","","","455 Wellington St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/15-windermere-ave-toronto-on-BMJ3xz/","Building","","","","","","","15 Windermere Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/1-aberfoyle-cres-toronto-on-BMKN7p/","Building","","","","","","","1 Aberfoyle Cres","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/3-navy-wharf-ct-toronto-on-BMHQ4m/","Building","","","","","","","3 Navy Wharf Ct","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/388-yonge-st-toronto-on-BMCLyS/","Building","","","","","","","388 Yonge St Unit 6902","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.634823,-79.40156_ll/","Building","","","","","","","90 Stadium Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/1100-lansdowne-ave-toronto-on-BMK5xV/","Building","","","","","","","1100 Lansdowne Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/329-Mutual-St-S-APT-0-Toronto-ON-M4Y-1X6/442349487_zpid/","Apartment","1650","","","","1","1","329 Mutual St S","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/59-Albertus-Ave-Toronto-ON-M4R-1J5/442349529_zpid/","Apartment","3300","","","","3","2","59 Albertus Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/900-Avenue-Rd-Toronto-ON-M5P-2K6/442349530_zpid/","Apartment","2150","","","","2","1","900 Avenue Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/11-ordnance-st-toronto-on-CcZvL5/","Building","","","","","","","11 Ordnance St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/midtown-condos-toronto-on-C3FqZS/","Building","","","","","","","50 Dunfield Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/2720-dundas-st-w-toronto-on-BVKzQG/","Building","","","","","","","2720 Dundas St   W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/10-yonge-st-toronto-on-BMKwx6/","Building","","","","","","","10 Yonge St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/11-wellesley-st-w-toronto-on-BMLDym/","Building","","","","","","","11 Wellesley St   W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/130-river-st-toronto-on-BxQr6d/","Building","","","","","","","130 River St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.650055,-79.374954_ll/","Building","","","","","","","92 King St E","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.645523,-79.36875_ll/","Building","","","","","","","20 Richardson St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/735-don-mills-road-toronto-toronto-on-BMJ9GW/","Building","","","","","","","735 Don Mills Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/166-Sherwood-Ave-4-Toronto-ON-M4P-2A8/432590117_zpid/","Condominium","3250","","","","3","1","166 Sherwood Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/25-baseball-pl-toronto-on-BsmfyL/","Building","","","","","","","25 Baseball Pl","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/9-valhalla-inn-rd-toronto-on-BMJ9qr/","Building","","","","","","","9 Valhalla Inn Rd Unit 1110","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/222-The-Esplanade-932-Toronto-ON-M5A-4M8/442349550_zpid/","Condominium","2300","","","","2","1","222 The Esplanade","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.76674,-79.385704_ll/","Building","","","","","","","7 Kenaston Gdns","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/75-portland-st-toronto-on-BMCM6W/","Building","","","","","","","75 Portland St   Unit 720","Toronto","NaN","ON","USA"
"https://www.zillow.com/apartments/toronto-on/28-ted-rogers-way/BMJrnh/","Building","","","","","","","28 Ted Rogers Way Unit 2504","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/501-Adelaide-St-W-1209-Toronto-ON-M5V-0R3/2068462737_zpid/","Condominium","3500","","","","2","2","501 Adelaide St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/85-wood-st-toronto-on-BV525g/","Building","","","","","","","85 Wood St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.759007,-79.588585_ll/","Building","","","","","","","10 Markbrook Ln","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/313-richmond-st-e-toronto-on-BMTX8Q/","Building","","","","","","","313 Richmond St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/111-Bathurst-St-415-Toronto-ON-M5V-0M9/2083545953_zpid/","Condominium","1975","","","","0","1","111 Bathurst St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/2-eva-rd-toronto-on-BMJ9vk/","Building","","","","","","","2 Eva Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/2518-Eglinton-Ave-W-5-Toronto-ON-M6M-1T1/341921295_zpid/","Apartment","1850","","","","1","1","2518 Eglinton Ave W","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/562-Hopewell-Ave-103-Toronto-ON-M6E-2S6/442349439_zpid/","Condominium","3250","","","","3","2","562 Hopewell Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/214-gillard-ave-toronto-on-BNNPbg/","Building","","","","","","","214 Gillard Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/80-mill-st-toronto-on-BMj8Yk/","Building","","","","","","","80 Mill St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/1-yorkville-ave-toronto-on-BMLDsG/","Building","","","","","","","1 Yorkville Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/4k-spadina-ave-toronto-on-ByxPPy/","Building","","","","","","","4K Spadina Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/200-bloor-st-w-toronto-on-BMKKNZ/","Building","","","","","","","200 Bloor St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/530-indian-grv-toronto-on-BMNZmm/","Building","","","","","","","530 Indian Grv Unit 513","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/18-harbour-st-toronto-on-BMKKJN/","Building","","","","","","","18 Harbour St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/28A-3rd-St-2-Toronto-ON-M8V-2X6/2070101702_zpid/","Apartment","2295","","","","","1","28A 3rd St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.64049,-79.39491_ll/","Building","","","","","","","8 Telegram Mews W","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/2685-Eglinton-Ave-W-201-Toronto-ON-M6M-1T8/439588793_zpid/","Apartment","2300","","","","2","1","2685 Eglinton Ave W","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/1594-Victoria-Park-Ave-Toronto-ON-M1R-1P6/2077930255_zpid/","Apartment","2189","","","","1","1","1594 Victoria Park Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/1-bloor-st-e-toronto-on-BMCM4b/","Building","","","","","","","1 Bloor St E","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/390-cherry-st-toronto-on-BMHPtq/","Building","","","","","","","390 Cherry St Unit 3501","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.70395,-79.35004_ll/","Building","","","","","","","21 Overlea Blvd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.700874,-79.44668_ll/","Building","","","","","","","1001 Roselawn Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/138-downes-st-toronto-on-CbX2CZ/","Building","","","","","","","138 Downes St  108","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/2220-Lake-Shore-Blvd-W-2002-Toronto-ON-M8V-0C1/2084987966_zpid/","Condominium","3100","","","","2","2","2220 Lake Shore Blvd W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/1336-kingston-road-toronto-on-CH2VY6/","Building","","","","","","","1336 Kingston Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/70-annie-craig-dr-toronto-on-BgP9Pr/","Building","","","","","","","70 Annie Craig Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/83-Albert-Ave-6-Toronto-ON-M8V-2L6/442341705_zpid/","Apartment","2850","","","","2","2","83 Albert Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/195-merton-st-toronto-on-BMZJp9/","Building","","","","","","","195 Merton St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/58-orchard-view-blvd-toronto-on-BMCLz4/","Building","","","","","","","58 Orchard View Blvd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/99-broadway-ave-toronto-on-BMKf9S/","Building","","","","","","","99 Broadway Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/3018-yonge-st-toronto-on-BMHh2H/","Building","","","","","","","3018 Yonge St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/120-Lombard-St-307-Toronto-ON-M5C-3H5/2067883846_zpid/","Condominium","2750","","","","1","1","120 Lombard St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.63979,-79.40984_ll/","Building","","","","","","","50 Ordnance St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.636158,-79.47062_ll/","Building","","","","","","","105 The Queensway","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/20-Orchid-Place-Dr-206-Toronto-ON-M1B-0E1/2069710432_zpid/","Condominium","2700","","","","2","2","20 Orchid Place Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.724247,-79.616234_ll/","Building","","","","","","","700 Humberwood Blvd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.643097,-79.39164_ll/","Building","","","","","","","361 Front St   W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.645107,-79.36929_ll/","Building","","","","","","","15 Lower Jarvis St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/800-Lansdowne-Ave-113-Toronto-ON-M6H-4K3/442341784_zpid/","Condominium","1650","","","","0","1","800 Lansdowne Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/33-mill-st-toronto-on-BMHvPH/","Building","","","","","","","33 Mill St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/20-bloorview-pl-toronto-on-BMJFqL/","Building","","","","","","","20 Bloorview Pl Unit 814","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.77983,-79.41397_ll/","Building","","","","","","","26 Olive Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/21-hillcrest-ave-toronto-on-BMJ9Kt/","Building","","","","","","","21 Hillcrest Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/6-Rosebank-Dr-9M-Toronto-ON-M1B-0A1/2069136866_zpid/","Condominium","3500","","","","4","2","6 Rosebank Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/55-stewart-st-toronto-on-BMCMNV/","Building","","","","","","","55 Stewart St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/5162-yonge-st-toronto-on-BMCMJ9/","Building","","","","","","","5162 Yonge St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/55-scollard-st-toronto-on-BMKQrg/","Building","","","","","","","55 Scollard St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.665413,-79.387115_ll/","Building","","","","","","","1001 Bay St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/203-college-st-toronto-on-BTVgMQ/","Building","","","","","","","203 College St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/5-concorde-pl-toronto-on-BMLKZ3/","Building","","","","","","","5 Concorde Pl","Toronto","NaN","ON","USA"
"https://www.zillow.com/apartments/toronto-on/108-peter-st/CbRqmM/","Building","","","","","","","108 Peter St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/135-liberty-st-toronto-on-C5CKgV/","Building","","","","","","","135 Liberty St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/135-village-green-sq-toronto-on-BMJhMz/","Building","","","","","","","135 Village Green Sq","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/275-village-green-sq-toronto-on-BZYLF8/","Building","","","","","","","275 Village Green Sq","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/160-flemington-rd-toronto-on-BMRK5h/","Building","","","","","","","160 Flemington Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.70848,-79.39752_ll/","Building","","","","","","","30 Roehampton Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/400-adelaide-st-e-toronto-on-BMJrtT/","Building","","","","","","","400 Adelaide St E","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.622467,-79.4824_ll/","Building","","","","","","","2212 Lake Shore Blvd W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.769886,-79.413536_ll/","Building","","","","","","","5168 Yonge St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/90-Beaconsfield-Ave-5-Toronto-ON-M6J-3J2/442338702_zpid/","Apartment","3100","650","sqft","4.77","2","1","90 Beaconsfield Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.752224,-79.40342_ll/","Building","","","","","","","29 Upper Canada Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/88-park-lawn-rd-toronto-on-BMKznv/","Building","","","","","","","88 Park Lawn Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/39-Jarvis-St-601-Toronto-ON-M5E-1Z5/2062679055_zpid/","Condominium","2600","","","","1","1","39 Jarvis St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/45-Norwood-Ter-2-Toronto-ON-M4E-2H2/442336720_zpid/","Apartment","3100","","","","2","2","45 Norwood Ter","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/88-harbour-st-toronto-on-BMCPLB/","Building","","","","","","","88 Harbour St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/458-richmond-st-w-toronto-on-C3VFbD/","Building","","","","","","","458 Richmond St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/5-northtown-way-toronto-on-BMCM3H/","Building","","","","","","","5 Northtown Way","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/2015-sheppard-ave-e-toronto-on-BMKN6b/","Building","","","","","","","2015 Sheppard Ave E","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/662-Sheppard-Ave-E-1801-C-Toronto-ON-M2K-3E6/2053224494_zpid/","Condominium","8000","","","","3","4","662 Sheppard Ave E","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/1928-lake-shore-blvd-w-toronto-on-CFJ3Tt/","Building","","","","","","","1928 Lake Shore Blvd W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/10-de-boers-dr-toronto-on-BMw5Q6/","Building","","","","","","","10 De Boers Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/369-Howland-Ave-2-Toronto-ON-M5R-3B7/2056578924_zpid/","Apartment","3290","","","","2","1","369 Howland Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.769417,-79.36869_ll/","Building","","","","","","","33 Singer Ct","Toronto","NaN","ON","USA"
"https://www.zillow.com/apartments/toronto-on/70-temperance-st/BMCMHF/","Building","","","","","","","70 Temperance St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/2525-bathurst-street-toronto-on-CB3qZS/","Building","","","","","","","2525 Bathurst St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.63958,-79.41133_ll/","Building","","","","","","","19 Western Battery Rd","Toronto","NaN","ON","USA"
