Listing ID,Address,Bedrooms,Bathrooms,Living Area (sqft),Latitude,Longitude,Neighbourhood,Neighbourhood Rank,Rent Price (CAD)
C10416377,153 Beecroft Rd N 1215 Toronto,1+1,1.0,649.5,43.7655247,-79.4142419,Lansing-Westgate,33.0,2450.0
C10415733,11 Brunel Crt 5505 Toronto,1+0,1.0,549.5,43.6394086,-79.3932334,Harbourfront-CityPlace,21.0,2450.0
W10420396,130 Long Branch Ave 32 Toronto,1+1,1.0,649.5,43.5958484,-79.5349859,Long Branch,112.0,2450.0
E10441034,430 Mclevin Ave 801 Toronto,1+1,1.0,849.5,43.8108674,-79.2231181,Malvern East,79.0,2450.0
C10422064,25 The Esplanade 413 Toronto,1+0,1.0,649.5,43.6462317,-79.37523929999999,St Lawrence-East Bayfront-The Islands,35.0,2450.0
C9378107,327 King St W 2406 Toronto,1+0,1.0,549.5,43.6461914,-79.39106269999999,Wellington Place,5.0,2450.0
C9512598,2525 Bathurst St 1010 Toronto,1+0,1.0,549.5,43.7059936,-79.4261248,Forest Hill North,75.0,2450.0
C10440958,115 Mcmahon Dr 2106 Toronto,1+0,1.0,549.5,43.7669863,-79.37104200000002,Bayview Village,57.0,2450.0
C9511000,181 Wynford Dr 403 Toronto,1+1,1.0,649.5,43.7248836,-79.3285334,Banbury-Don Mills,78.0,2450.0
C9524437,25 Carlton St 2310 Toronto,1+0,1.0,549.5,43.6612664,-79.38159279999999,Downtown Yonge East,34.0,2450.0
C10417699,470 front St W 1501 Toronto,1+0,1.0,549.5,43.6426557,-79.39608439999999,Wellington Place,5.0,2450.0
C9418438,8 Tippett Rd 603 Toronto,1+0,1.0,549.5,43.7324138,-79.4468862,Clanton Park,76.0,2450.0
E9396281,2369 Danforth Ave 217 Toronto,1+1,2.0,649.5,43.6869919,-79.3061336,East End-Danforth,60.0,2450.0
E10431829,190 Borough Dr 3206 Toronto,1+1,1.0,649.5,43.7728475,-79.2540199,Bendale-Glen Andrew,124.0,2450.0
C10423865,12 York St 403 Toronto,1+1,1.0,649.5,43.6418435,-79.38151119999999,Harbourfront-CityPlace,21.0,2450.0
E10404963,25 Town Centre Crt N 2211 Toronto,1+1,1.0,649.5,43.7732998,-79.2547306,Bendale-Glen Andrew,124.0,2450.0
E10428760,30 Meadowglen Pl 815 Toronto,1+1,2.0,649.5,43.7746779,-79.2305336,Golfdale-Cedarbrae-Woburn,147.0,2450.0
C9269483,155 Dalhousie St PH48 Toronto,1+0,1.0,549.5,43.6576634,-79.3767689,Downtown Yonge East,34.0,2450.0
E9507756,50 Town Centre Crt 1103 Toronto,1+1,1.0,649.5,43.7732622,-79.2552731,Bendale-Glen Andrew,124.0,2450.0
C10402697,319 Jarvis St 3916 Toronto,1+1,1.0,549.5,43.6597863,-79.3753128,Moss Park,69.0,2450.0
C10845522,1 The Esplanade N 3405 Toronto,1+0,1.0,549.5,43.6458823,-79.375992,St Lawrence-East Bayfront-The Islands,35.0,2450.0
C9390361,77 Shuter St 205 Toronto,1+1,1.0,549.5,43.6549921,-79.375121,Downtown Yonge East,34.0,2450.0
C9311587,105 George St 2012 Toronto,1+0,1.0,249.5,43.6522051,-79.3707929,Moss Park,69.0,2450.0
C9372488,319 Jarvis St E 4916 Toronto,1+1,1.0,549.5,43.6597863,-79.3753128,Moss Park,69.0,2450.0
C9378398,155 Dalhousie St 543 Toronto,1+0,1.0,649.5,43.6576634,-79.3767689,Downtown Yonge East,34.0,2450.0
C9506779,120 Harrison Garden Blvd 1008 Toronto,1+1,1.0,649.5,43.7580581,-79.40333679999999,Avondale,4.0,2450.0
C9509865,38 Cameron St 310 Toronto,1+1,2.0,649.5,43.64938189999999,-79.39800629999999,Kensington-Chinatown,48.0,2450.0
W10410334,30 Samuel Wood Way 2011 Toronto,1+0,1.0,549.5,43.63469,-79.54056,Etobicoke City Centre,64.0,2450.0
C9397376,25 Richmond St E 2012 Toronto,1+0,1.0,549.5,43.6519017,-79.37721650000002,Downtown Yonge East,34.0,2450.0
C10707712,199 Richmond St W 1208 Toronto,1+0,1.0,549.5,43.6495729,-79.3880901,Wellington Place,5.0,2450.0
C10421765,23 Sheppard Ave E 2601 Toronto,1+0,1.0,549.5,43.7612398,-79.4090037,Avondale,4.0,2450.0
C9380790,55 Mercer St LPH10 Toronto,1+0,1.0,249.5,43.645345,-79.39162999999999,Wellington Place,5.0,2450.0
C10406129,18 Harbour St 306 Toronto,1+1,1.0,649.5,43.6427966,-79.3769891,St Lawrence-East Bayfront-The Islands,35.0,2450.0
C9390123,197 Yonge St 1311 Toronto,1+1,1.0,649.5,43.65343590000001,-79.3791875,Downtown Yonge East,34.0,2450.0
W10408997,215 Sherway Gardens Rd 1911 Toronto,1+1,1.0,649.5,43.6093446,-79.5573971,Etobicoke City Centre,64.0,2450.0
C9385795,90 Queens Wharf Rd 607 Toronto,1+1,1.0,649.5,43.638837,-79.3995187,Harbourfront-CityPlace,21.0,2450.0
W10429223,5 Michael Power Pl 1909 Toronto,1+0,1.0,549.5,43.6448314,-79.52932910000001,Etobicoke City Centre,64.0,2450.0
C10431632,108 PETER St 918 Toronto,1+1,1.0,549.5,43.6476915,-79.3933074,Wellington Place,5.0,2450.0
C9505529,18 Maitland Terr 1511 Toronto,1+0,1.0,249.5,43.6636845,-79.38347259999999,Church-Wellesley,28.0,2450.0
C9461752,70 Temperance St 2809 Toronto,1+1,1.0,549.5,43.6505301,-79.3821482,Yonge-Bay Corridor,18.0,2450.0
C9476995,8 Mercer St 1206 Toronto,1+1,1.0,549.5,43.6459498,-79.3897558,Wellington Place,5.0,2450.0
C10411764,18 Yonge St 1411 Toronto,1+0,1.0,649.5,43.6443983,-79.37652039999999,St Lawrence-East Bayfront-The Islands,35.0,2450.0
C10407972,38 Widmer St 511 Toronto,1+0,1.0,549.5,43.6481267,-79.391866,Wellington Place,5.0,2450.0
C9302904,55 Ann O'reilly Rd 3307 Toronto,1+1,1.0,649.5,43.77358,-79.3295308,Henry Farm,88.0,2450.0
C10416390,115 Mcmahon Dr 3508 Toronto,1+0,1.0,249.5,43.7669863,-79.37104200000002,Bayview Village,57.0,2450.0
C9354933,55 Charles St E 4208 Toronto,1+0,1.0,549.5,43.6688239,-79.3835572,Church-Wellesley,28.0,2450.0
C10424449,400 Adelaide St E 909 Toronto,1+1,2.0,649.5,43.65278139999999,-79.3677616,Moss Park,69.0,2450.0
E10431876,83 Borough Dr 1702 Toronto,1+0,1.0,649.5,43.7727959,-79.2617693,Bendale-Glen Andrew,124.0,2450.0
C9513252,88 Charles St E 410 Toronto,1+0,1.0,549.5,43.6699178,-79.3815214,Church-Wellesley,28.0,2450.0
C9767983,150 East Liberty St 805 Toronto,1+1,1.0,649.5,43.6387616,-79.4162413,Fort York-Liberty Village,52.0,2450.0
C10414539,130 River St 801 Toronto,1+1,1.0,549.5,43.6615739,-79.3586529,Regent Park,32.0,2450.0
C9769995,55 Charles St 3910 Toronto,1+1,1.0,649.5,43.6688239,-79.3835572,Church-Wellesley,28.0,2450.0
E9384119,3220 Sheppard Ave E 1805 Toronto,1+0,1.0,549.5,43.7780184,-79.3125984,Tam O'Shanter-Sullivan,99.0,2450.0
W10426094,15 James Finlay Way 1012 Toronto,1+1,1.0,649.5,43.726198,-79.4793194,Downsview,136.0,2450.0
C10707692,87 Peter St 2010 Toronto,1+1,1.0,549.5,43.6469314,-79.3924035,Wellington Place,5.0,2450.0
C9347766,20 Olive Ave 208 Toronto,1+1,1.0,649.5,43.7791641,-79.41451459999999,Yonge-Doris,6.0,2450.0
C9418149,576 Front St W 1609 Toronto,1+0,1.0,249.5,43.6412006,-79.40053309999999,Wellington Place,5.0,2450.0
C9494954,628 fleet St 1911 Toronto,1+0,1.0,549.5,43.6361766,-79.4033006,Fort York-Liberty Village,52.0,2450.0
C9418801,17 Dundonald St 704 Toronto,1+1,1.0,649.5,43.6659283,-79.383465,Church-Wellesley,28.0,2450.0
C9416354,151 Avenue Rd 501 Toronto,1+0,1.0,249.5,43.674107,-79.3961297,Annex,12.0,2450.0
C9384468,425 Front St E 313 Toronto,1+1,2.0,549.5,43.6526799,-79.35710999999999,St Lawrence-East Bayfront-The Islands,35.0,2450.0
C9511512,108 Peter St 1019 Toronto,1+1,1.0,549.5,43.6476915,-79.3933074,Wellington Place,5.0,2450.0
W9368185,30 Shore Breeze Dr 533 Toronto,1+0,1.0,549.5,43.62377619999999,-79.47963299999999,Humber Bay Shores,68.0,2450.0
C9507511,955 Bay St 2319 Toronto,1+1,1.0,649.5,43.6646319,-79.3869529,Bay-Cloverhill,8.0,2450.0
C9387420,2525 Bathurst St 1308 Toronto,1+0,1.0,549.5,43.7059936,-79.4261248,Forest Hill North,75.0,2450.0
W9375779,30 Shore Breeze Dr 4620 Toronto,1+0,1.0,549.5,43.62377619999999,-79.47963299999999,Humber Bay Shores,68.0,2450.0
C9298804,75 Canterbury Pl 1003 Toronto,1+0,1.0,549.5,43.774199,-79.4152874,Willowdale West,54.0,2450.0
W9474737,16 Brookers Lane 406 Toronto,1+0,1.0,649.5,43.6269107,-79.4786185,Humber Bay Shores,68.0,2450.0
C9390308,218 Queens Quay W 905 Toronto,1+0,1.0,649.5,43.6399111,-79.3820853,Harbourfront-CityPlace,21.0,2450.0
C10424072,151 MILL St 604 Toronto,1+0,1.0,549.5,43.6516696,-79.355407,St Lawrence-East Bayfront-The Islands,35.0,2453.0
C10235479,60 Ann O'Reilly Rd 1459 Toronto,1+1,2.0,649.5,43.774404,-79.3294289,Henry Farm,88.0,2460.0
C10428352,3 Strathgowan Ave 323 Toronto,1+0,1.0,649.5,43.71896220000001,-79.399273,Lawrence Park South,27.0,2460.0
C10428347,3 Strathgowan Ave 311 Toronto,1+0,1.0,649.5,43.71896220000001,-79.399273,Lawrence Park South,27.0,2460.0
C10896105,15 Grenville St 2811 Toronto,1+1,1.0,549.5,43.66186140000001,-79.3841461,Bay-Cloverhill,8.0,2475.0
C9370759,25 Carlton St 2503 Toronto,1+1,1.0,649.5,43.6612664,-79.38159279999999,Downtown Yonge East,34.0,2475.0
C9386147,18 Merton St 1115 Toronto,1+0,2.0,749.5,43.69641310000001,-79.39558,South Eglinton-Davisville,20.0,2475.0
W10410493,30 Shore Breeze Dr 540 Toronto,1+0,1.0,549.5,43.62377619999999,-79.47963299999999,Humber Bay Shores,68.0,2475.0
C10423054,621 Sheppard Ave E 328 Toronto,1+0,1.0,249.5,43.7679898,-79.3813433,Bayview Village,57.0,2475.0
C9311523,55 Charles St E 3510 Toronto,1+1,1.0,549.5,43.6688239,-79.3835572,Church-Wellesley,28.0,2475.0
C10427327,85 Wood St Ph07 Toronto,1+1,1.0,649.5,43.66278639999999,-79.3792921,Church-Wellesley,28.0,2475.0
C10393086,736 Bay St 1708 Toronto,1+0,1.0,549.5,43.6594674,-79.3855404,Yonge-Bay Corridor,18.0,2475.0
C9014667,629 King St W 725 Toronto,1+0,1.0,249.5,43.644001,-79.4015398,Wellington Place,5.0,2475.0
C9380668,60 Byng Ave 601 Toronto,1+1,1.0,649.5,43.7773991,-79.41279999999999,Yonge-Doris,6.0,2475.0
C10431433,20 Bruyeres Mews 2707 Toronto,1+0,1.0,649.5,43.6375024,-79.4009141,Fort York-Liberty Village,52.0,2475.0
W9387102,4208 Dundas St W 817 Toronto,1+1,1.0,649.5,43.6538732,-79.451805,Roncesvalles,25.0,2475.0
C9410160,736 Bay St 1608 Toronto,1+0,1.0,649.5,43.6594674,-79.3855404,Yonge-Bay Corridor,18.0,2475.0
C9419088,38 Grand Magazine St 1930 Toronto,1+1,1.0,749.5,43.6373624,-79.40283149999999,Fort York-Liberty Village,52.0,2475.0
C9375589,195 Mccaul St 415 Toronto,1+0,1.0,549.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2475.0
C10384552,75 Canterbury Pl 2711 Toronto,1+0,1.0,549.5,43.774199,-79.4152874,Willowdale West,54.0,2475.0
C9308949,955 Bay St 722 Toronto,1+1,1.0,649.5,43.6646319,-79.3869529,Bay-Cloverhill,8.0,2480.0
C9392421,219 Fort York Blvd E 1111 Toronto,1+1,1.0,749.5,43.6367282,-79.40563650000001,Fort York-Liberty Village,52.0,2480.0
C10410665,125 Western Battery Rd 308 Toronto,1+0,1.0,649.5,43.6399902,-79.4167563,Fort York-Liberty Village,52.0,2480.0
W10416906,2220 Lake Shore Blvd W 710 Toronto,1+0,1.0,549.5,43.6228596,-79.4831828,Humber Bay Shores,68.0,2480.0
C10430274,15 Lower Jarvis St 2007 Toronto,1+0,1.0,649.5,43.6452369,-79.36924429999999,St Lawrence-East Bayfront-The Islands,35.0,2480.0
C9769305,25 Telegram Mews 1003 Toronto,1+1,1.0,549.5,43.6409971,-79.3946024,Harbourfront-CityPlace,21.0,2488.0
C10424751,21 Scollard St 404 Toronto,1+0,1.0,549.5,43.672344,-79.38850099999999,Annex,12.0,2490.0
C10408482,55 Charles St E 3908 Toronto,1+0,1.0,549.5,43.6688239,-79.3835572,Church-Wellesley,28.0,2490.0
C9769578,212 Eglinton Ave E 311 Toronto,1+1,1.0,749.5,43.7082953,-79.39197089999999,North Toronto,55.0,2490.0
W10875048,61 Heintzman St 616 Toronto,1+1,1.0,649.5,43.666837,-79.4638009,Junction Area,41.0,2490.0
C10431478,68 Shuter St 2807 Toronto,1+1,1.0,549.5,43.6551135,-79.3757349,Downtown Yonge East,34.0,2490.0
C10412873,400 Adelaide St E 1012 Toronto,1+0,1.0,649.5,43.65278139999999,-79.3677616,Moss Park,69.0,2490.0
C10466816,125 Redpath Ave 715 Toronto,1+1,1.0,649.5,43.7076393,-79.39241249999999,South Eglinton-Davisville,20.0,2490.0
C10874859,276 St George St 206 Toronto,1+0,1.0,549.5,43.6671857,-79.399688,University,17.0,2495.0
C10929155,10 Capreol Crt 343 Toronto,1+1,1.0,649.5,43.6401979,-79.3959363,Harbourfront-CityPlace,21.0,2495.0
C10403237,33 Helendale Ave 2205 Toronto,1+1,1.0,549.5,43.7087661,-79.3995613,Yonge-Eglinton,36.0,2495.0
C9364348,26 Olive St 206 Toronto,1+1,1.0,649.5,43.653226,-79.3831843,Yonge-Bay Corridor,18.0,2495.0
W10440596,20 Shore Breeze Dr W 3502 Toronto,1+1,1.0,549.5,43.6235018,-79.47896469999999,Humber Bay Shores,68.0,2495.0
C9507991,10 Yonge St 2410 Toronto,1+1,1.0,649.5,43.6424869,-79.37541740000002,St Lawrence-East Bayfront-The Islands,35.0,2495.0
E10421849,115 Larchmount Ave 503 Toronto,1+0,1.0,549.5,43.6621248,-79.3340027,South Riverdale,58.0,2495.0
C10404929,2525 Bathurst St 1111 Toronto,1+0,1.0,549.5,43.7059936,-79.4261248,Forest Hill North,75.0,2495.0
W9397767,2300 St. Clair Ave W 409 Toronto,1+1,1.0,549.5,43.6704884,-79.4781969,Junction Area,41.0,2495.0
C10405298,458 Richmond St W 802 Toronto,1+0,1.0,549.5,43.6478501,-79.3958828,Wellington Place,5.0,2495.0
C9385128,18 Maitland Terr S 1408 Toronto,1+1,1.0,549.5,43.6636845,-79.38347259999999,Church-Wellesley,28.0,2499.0
W9308164,2300 St Clair Ave W 316 Toronto,1+1,2.0,749.5,43.6704884,-79.4781969,Junction Area,41.0,2499.0
C9538135,1414 Bayview Ave 504 Toronto,1+0,1.0,549.5,43.701438,-79.373823,Mount Pleasant East,14.0,2499.0
C9283094,15 Grenville St 405 Toronto,1+0,1.0,549.5,43.66186140000001,-79.3841461,Bay-Cloverhill,8.0,2499.0
C9387371,100 Western Battery Rd 1005 Toronto,1+1,1.0,749.5,43.639949,-79.41581870000002,Fort York-Liberty Village,52.0,2499.0
C10427175,8 York St 2408 Toronto,1+0,1.0,549.5,43.640542,-79.38099489999999,Harbourfront-CityPlace,21.0,2499.0
W9505973,1 De Boers Dr 807 Toronto,1+1,1.0,649.5,43.7513568,-79.4641197,York University Heights,145.0,2499.0
C9306456,130 River St 202 Toronto,1+1,1.0,649.5,43.6615739,-79.3586529,Regent Park,32.0,2499.0
W10414147,4208 Dundas St 815 Toronto,1+1,1.0,649.5,43.6606066,-79.5117534,Edenbridge-Humber Valley,84.0,2499.0
C10441471,15 Brookbanks Dr 1808 Toronto,1+0,1.0,949.5,43.7518416,-79.3319844,Parkwoods-O'Connor Hills,115.0,2499.0
C9266769,38 Iannuzzi St 2509 Toronto,1+0,1.0,249.5,43.6372027,-79.4015424,Fort York-Liberty Village,52.0,2499.0
C10884983,120 Harrison Garden Blvd 710 Toronto,1+1,1.0,649.5,43.7580581,-79.40333679999999,Avondale,4.0,2499.0
C9383291,181 Dundas St E PH15 Toronto,1+1,1.0,549.5,43.6570251,-79.374008,Moss Park,69.0,2499.0
C10418487,39 Roehampton Ave 701 Toronto,1+1,2.0,649.5,43.7081849,-79.3970648,North Toronto,55.0,2499.0
C10874793,50 O'neill Rd 408 Toronto,1+1,1.0,649.5,43.7328738,-79.34449599999999,Banbury-Don Mills,78.0,2499.0
C10420251,42 CHARLES St 4504 Toronto,1+0,1.0,549.5,43.6695837,-79.38416389999999,Church-Wellesley,28.0,2499.0
E10037432,88 Corporate Dr 2805 Toronto,1+1,1.0,749.5,43.7810837,-79.2498276,Woburn North,104.0,2499.0
C9769684,89 Mcgill St 2810 Toronto,1+0,1.0,249.5,43.6606215,-79.3786217,Downtown Yonge East,34.0,2500.0
C9770485,55 Charles St E 2012 Toronto,1+1,1.0,549.5,43.6688239,-79.3835572,Church-Wellesley,28.0,2500.0
C10426810,25 Lower Simcoe St 1205 Toronto,1+0,1.0,549.5,43.6414307,-79.38326699999999,Harbourfront-CityPlace,21.0,2500.0
C10403923,36 BLUE JAYS Way 609 Toronto,1+0,1.0,649.5,43.6449372,-79.3920442,Wellington Place,5.0,2500.0
C10414023,101 Peter St 410 Toronto,1+0,1.0,549.5,43.6476832,-79.3925457,Wellington Place,5.0,2500.0
C9510474,30 Herons Hill Way 901 Toronto,1+0,1.0,649.5,43.7749383,-79.3352515,Henry Farm,88.0,2500.0
C10413679,5500 Yonge St 1201 Toronto,1+0,1.0,749.5,43.7782504,-79.4154722,Willowdale West,54.0,2500.0
C10419518,6 Jackes Ave 407 Toronto,1+0,1.0,549.5,43.6852443,-79.3924171,Rosedale-Moore Park,44.0,2500.0
E10421711,225 Village Green Sq 2504 Toronto,1+1,1.0,549.5,43.7797917,-79.28182509999999,Agincourt South-Malvern West,94.0,2500.0
C10420848,99 The Donway W 902 Toronto,1+0,1.0,549.5,43.73388910000001,-79.3467757,Banbury-Don Mills,78.0,2500.0
E9509697,18 Lee Centre Dr 1013 Toronto,1+1,1.0,649.5,43.78091149999999,-79.24851389999999,Woburn North,104.0,2500.0
C10420341,761 Bay St 2614 Toronto,1+0,1.0,649.5,43.6596493,-79.3849721,Yonge-Bay Corridor,18.0,2500.0
W10412650,30 Shore Breeze Dr 3121 Toronto,1+0,1.0,549.5,43.62377619999999,-79.47963299999999,Humber Bay Shores,68.0,2500.0
C10926730,5168 Yonge St N 608 Toronto,1+0,1.0,549.5,43.76966849999999,-79.413859,Willowdale West,54.0,2500.0
W10410163,30 Samuel Wood Way 804 Toronto,1+1,1.0,649.5,43.63469,-79.54056,Etobicoke City Centre,64.0,2500.0
C9508626,28 Freeland St 1710 Toronto,1+1,1.0,649.5,43.6435887,-79.37399309999999,St Lawrence-East Bayfront-The Islands,35.0,2500.0
C10432505,863 St Clair Ave W 606 Toronto,1+0,1.0,649.5,43.6798925,-79.43293349999999,Wychwood,22.0,2500.0
C9509114,195 McCaul St 704 Toronto,1+1,1.0,549.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2500.0
C9418682,138 Downes St 912 Toronto,1+1,1.0,549.5,43.6446392,-79.3713451,St Lawrence-East Bayfront-The Islands,35.0,2500.0
C9373204,83 Redpath Ave 1703 Toronto,1+0,1.0,649.5,43.70650699999999,-79.3918961,South Eglinton-Davisville,20.0,2500.0
C9394970,161 Roehampton Ave 714 Toronto,1+0,1.0,649.5,43.70877249999999,-79.3937821,North Toronto,55.0,2500.0
C9394396,195 McCaul St 620 Toronto,1+1,1.0,549.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2500.0
C10423294,20 edward St 2814 Toronto,1+0,1.0,549.5,43.6569939,-79.3821206,Yonge-Bay Corridor,18.0,2500.0
C9384421,88 Blue Jays Way 1012 Toronto,1+1,1.0,549.5,43.6455046,-79.3924571,Wellington Place,5.0,2500.0
C9374563,297 College St Ph3 Toronto,1+1,1.0,649.5,43.6575255,-79.4015589,Kensington-Chinatown,48.0,2500.0
C9347687,15 Holmes Ave 2810 Toronto,1+0,1.0,549.5,43.777866,-79.41419429999999,Yonge-Doris,6.0,2500.0
C10421848,1 The Esplanade 2503 Toronto,1+1,1.0,649.5,43.6458823,-79.375992,St Lawrence-East Bayfront-The Islands,35.0,2500.0
C10431865,231 Fort York Blvd 1123 Toronto,1+1,1.0,649.5,43.6371087,-79.4062325,Fort York-Liberty Village,52.0,2500.0
C10409128,60 Colborne Ave 513 Toronto,1+0,1.0,549.5,43.649504,-79.3744937,Downtown Yonge East,34.0,2500.0
C10432447,28 Ted Rogers Way 1512 Toronto,1+1,1.0,649.5,43.6707118,-79.38052429999999,Church-Wellesley,28.0,2500.0
C9375056,284 St. Helens Ave 211 Toronto,1+0,1.0,549.5,43.6567442,-79.4441671,Dufferin Grove,26.0,2500.0
C10427690,5168 Yonge St 3508 Toronto,1+0,1.0,549.5,43.76966849999999,-79.413859,Willowdale West,54.0,2500.0
C10421442,39 Pemberton Ave 716 Toronto,1+0,1.0,549.5,43.7810664,-79.4128211,Newtonbrook East,73.0,2500.0
C10419770,15 Singer Crt 805 Toronto,1+0,1.0,649.5,43.76950050000001,-79.3687994,Bayview Village,57.0,2500.0
C9380083,7 Carlton St 401 Toronto,1+0,1.0,649.5,43.6611201,-79.3825645,Downtown Yonge East,34.0,2500.0
C10431447,20 Bloorview Pl 713 Toronto,1+0,1.0,549.5,43.7751142,-79.3594175,Don Valley Village,111.0,2500.0
C10423900,576 Front St W 727 Toronto,1+0,1.0,549.5,43.6412006,-79.40053309999999,Wellington Place,5.0,2500.0
C9372667,12 Bonnycastle St 613 Toronto,1+1,2.0,649.5,43.6460368,-79.3649192,St Lawrence-East Bayfront-The Islands,35.0,2500.0
C10432086,980 Yonge St 614 Toronto,1+0,1.0,749.5,43.6752437,-79.38923299999999,Annex,12.0,2500.0
C10882700,1030 King St W 1223 Toronto,1+0,1.0,549.5,43.6415878,-79.415938,West Queen West,2.0,2500.0
C10432200,55 Ontario St 402 Toronto,1+0,1.0,549.5,43.653598,-79.3662319,Moss Park,69.0,2500.0
E9768714,125 Village Green Sq 2506 Toronto,1+1,1.0,649.5,43.7775005,-79.28132529999999,Agincourt South-Malvern West,94.0,2500.0
E9381105,1350 Ellesmere Rd 320 Toronto,1+1,2.0,649.5,43.7705224,-79.2617648,Bendale-Glen Andrew,124.0,2500.0
C10409839,12 York St 1406 Toronto,1+1,1.0,549.5,43.6418435,-79.38151119999999,Harbourfront-CityPlace,21.0,2500.0
C9378863,55 Ann O'Reilly Rd 4201 Toronto,1+1,1.0,549.5,43.77358,-79.3295308,Henry Farm,88.0,2500.0
C10420671,150 East Liberty St 2509 Toronto,1+0,1.0,549.5,43.6387616,-79.4162413,Fort York-Liberty Village,52.0,2500.0
C10423920,65 Bremner Blvd 4204 Toronto,1+0,1.0,249.5,43.6429418,-79.38055709999999,St Lawrence-East Bayfront-The Islands,35.0,2500.0
C10423829,44 St Joseph St 705 Toronto,1+1,1.0,549.5,43.6676387,-79.3926827,Bay-Cloverhill,8.0,2500.0
C9394960,161 Roehampton Ave 1910 Toronto,1+1,1.0,649.5,43.70877249999999,-79.3937821,North Toronto,55.0,2500.0
C9297442,197 Yonge St 3103 Toronto,1+0,1.0,549.5,43.65343590000001,-79.3791875,Downtown Yonge East,34.0,2500.0
C10416309,100 Western Battery Rd 1108 Toronto,1+1,1.0,649.5,43.639949,-79.41581870000002,Fort York-Liberty Village,52.0,2500.0
W9378827,16 Brookers Lane 812 Toronto,1+0,1.0,549.5,43.6269107,-79.4786185,Humber Bay Shores,68.0,2500.0
C9512790,121 Lower Sherbourne St 654 SW Toronto,1+1,2.0,549.5,43.6495044,-79.3670392,St Lawrence-East Bayfront-The Islands,35.0,2500.0
C10432884,121 Lower Sherbourne St 745 SW Toronto,1+1,2.0,649.5,43.6495044,-79.3670392,St Lawrence-East Bayfront-The Islands,35.0,2500.0
W9344133,36 Zorra St 614 Toronto,1+1,1.0,549.5,43.619725,-79.5218167,Etobicoke City Centre,64.0,2500.0
C10424789,10 York St 4009 Toronto,1+0,1.0,649.5,43.6411454,-79.38131249999999,Harbourfront-CityPlace,21.0,2500.0
C10455390,8 York St 2011 Toronto,1+1,1.0,649.5,43.640542,-79.38099489999999,Harbourfront-CityPlace,21.0,2500.0
C9368369,195 McCaul St 411 Toronto,1+1,1.0,549.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2500.0
C9393617,11 Wellesley St W 4609 Toronto,1+1,1.0,549.5,43.66459769999999,-79.3852242,Bay-Cloverhill,8.0,2500.0
C10885189,181 Dundas St E 3615 Toronto,1+1,1.0,549.5,43.6570251,-79.374008,Moss Park,69.0,2500.0
C9419804,8 York St 3308 Toronto,1+0,1.0,549.5,43.640542,-79.38099489999999,Harbourfront-CityPlace,21.0,2500.0
C8491696,832 Bay St 208 Toronto,1+0,1.0,749.5,43.6620809,-79.3865134,Bay-Cloverhill,8.0,2500.0
C10431344,185 Roehampton Ave 1212 Toronto,1+1,1.0,549.5,43.7090751,-79.3928229,North Toronto,55.0,2500.0
C10414236,15 Grenville St 2205 Toronto,1+0,1.0,549.5,43.66186140000001,-79.3841461,Bay-Cloverhill,8.0,2500.0
E9347427,30 Meadowglen Pl 501 Toronto,1+1,2.0,649.5,43.7746779,-79.2305336,Golfdale-Cedarbrae-Woburn,147.0,2500.0
C10413073,33 Helendale Ave 1713 Toronto,1+1,1.0,549.5,43.7087661,-79.3995613,Yonge-Eglinton,36.0,2500.0
C9769374,111 Elizabeth St 1616 Toronto,1+1,1.0,649.5,43.6551126,-79.3848059,Yonge-Bay Corridor,18.0,2500.0
C10431849,88 Harbour St 3905 Toronto,1+0,1.0,549.5,43.6418534,-79.37905649999999,St Lawrence-East Bayfront-The Islands,35.0,2500.0
C10432497,89 Dunfield Ave 1206 Toronto,1+1,1.0,549.5,43.70705479999999,-79.3950141,South Eglinton-Davisville,20.0,2500.0
C10415306,300 Front St W 2602 Toronto,1+0,1.0,549.5,43.6441279,-79.3894049,Wellington Place,5.0,2500.0
C9505831,55 Mercer St 5110 Toronto,1+0,1.0,249.5,43.645345,-79.39162999999999,Wellington Place,5.0,2500.0
C10429467,33 Singer Crt 308 Toronto,1+1,1.0,549.5,43.7697426,-79.3688476,Bayview Village,57.0,2500.0
C9296139,75 Canterbury Pl 2106 Toronto,1+0,1.0,249.5,43.774199,-79.4152874,Willowdale West,54.0,2500.0
C9816227,138 Downes St 2309 Toronto,1+1,1.0,649.5,43.6446392,-79.3713451,St Lawrence-East Bayfront-The Islands,35.0,2500.0
C9351535,230 Queens Quay W 620 Toronto,1+0,1.0,649.5,43.6397112,-79.3840554,Harbourfront-CityPlace,21.0,2500.0
C10423356,887 Bay St 1503 Toronto,1+0,1.0,749.5,43.6629706,-79.3861599,Bay-Cloverhill,8.0,2500.0
C9380319,832 Bay St 4507 Toronto,1+0,1.0,549.5,43.6620809,-79.3865134,Bay-Cloverhill,8.0,2500.0
E10419319,30 Meadowglen Pl 2501 Toronto,1+1,2.0,749.5,43.7746779,-79.2305336,Golfdale-Cedarbrae-Woburn,147.0,2500.0
