Property URL,Property type,Number of days on Zillow,Date listed (MM/DD/YYYY),Rental price (USD per month),Living area,Living area unit,Price per living area unit (USD),Bedrooms,Bathrooms,Image URL,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,Latitude,Longitude,Zillow property ID,Property is a building,Building name,Unit availability count
"https://www.zillow.com/b/building/43.790756,-79.450806_ll/","Building","4","11/02/2024","","","","","","","https://photos.zillowstatic.com/fp/6301cb6956009feeae8c26806fe3dfb7-p_e.jpg","","","","1131 Steeles Ave  W","Toronto","NaN","43.790756","-79.450806","43.790756--79.450806","Yes","Yellow-Five Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/building/43.790756,-79.450806_ll/","Apartment","","","3100","","","","3","","","","","","1131 Steeles Ave  W","Toronto","NaN","","","","No","Unit located in: Yellow-Five Building",""
"https://www.zillow.com/homedetails/2351-Kennedy-Rd-109-Toronto-ON-M1T-3G9/2066613503_zpid/","Condominium","4","11/02/2024","2800","","","","3","2","https://photos.zillowstatic.com/fp/f8316e89aa0022cbffeee04dfd738ef4-p_e.jpg","No","No","# 109","2351 Kennedy Rd","Toronto","NaN","43.7844","-79.28855","2066613503","","",""
"https://www.zillow.com/b/190-borough-dr-toronto-on-BMPLQJ/","Building","4","11/02/2024","","","","","","","https://photos.zillowstatic.com/fp/dc2ccc20ec3cfeddee3a858d3ff32449-p_e.jpg","","","","190 Borough Dr   Unit 502","Toronto","NaN","43.773468","-79.25363","43.773468--79.25363","Yes","Green-Eight Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/b/190-borough-dr-toronto-on-BMPLQJ/","Apartment","","","3175","","","","3","","","","","","190 Borough Dr   Unit 502","Toronto","NaN","","","","No","Unit located in: Green-Eight Building",""
"https://www.zillow.com/homedetails/185-Legion-Rd-N-1508-Toronto-ON-M8Y-0A1/440559242_zpid/","Condominium","5","11/01/2024","3400","","","","3","2","https://photos.zillowstatic.com/fp/5daf498fb37b0f753dd9f86a4451ff62-p_e.jpg","No","No","# 1508","185 Legion Rd N","Toronto","NaN","43.624832","-79.488785","440559242","","",""
"https://www.zillow.com/homedetails/510-King-St-E-428-Toronto-ON-M5A-0E5/2064235805_zpid/","Condominium","5","11/01/2024","3500","","","","3","2","https://photos.zillowstatic.com/fp/fec527ebe706740f0d00636a0b3022f4-p_e.jpg","No","No","# 428","510 King St E","Toronto","NaN","43.65655","-79.35748","2064235805","","",""
"https://www.zillow.com/b/building/43.63799,-79.4149_ll/","Building","5","11/01/2024","","","","","","","https://photos.zillowstatic.com/fp/39d16190a6f3ec49e2aa58ea6eebd983-p_e.jpg","","","","75 E  Liberty St","Toronto","NaN","43.63799","-79.4149","43.63799--79.4149","Yes","Indigo-Four Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/building/43.63799,-79.4149_ll/","Apartment","","","3200","","","","3","","","","","","75 E  Liberty St","Toronto","NaN","","","","No","Unit located in: Indigo-Four Building",""
"https://www.zillow.com/apartments/toronto-on/20-edward-st/BMLF6h/","Building","5","11/01/2024","","","","","","","https://photos.zillowstatic.com/fp/959aa406dd7f44485e559652090c0400-p_e.jpg","","","","20 Edward St Suite 2902","Toronto","NaN","43.657112","-79.38249","43.657112--79.38249","Yes","Red-Eight Building (Randomly generated building name as it is not provided by Zillow)","9"
"https://www.zillow.com/apartments/toronto-on/20-edward-st/BMLF6h/","Apartment","","","2900","","","","3","","","","","","20 Edward St Suite 2902","Toronto","NaN","","","","No","Unit located in: Red-Eight Building",""
"https://www.zillow.com/b/4955-yonge-st-toronto-on-CC99cG/","Building","5","11/01/2024","","","","","","","https://photos.zillowstatic.com/fp/070fc819b1ce2e50102ff8197d89e91c-p_e.jpg","","","","4955 Yonge St","Toronto","NaN","43.765034","-79.41152","43.765034--79.41152","Yes","Violet-One Building (Randomly generated building name as it is not provided by Zillow)","5"
"https://www.zillow.com/b/4955-yonge-st-toronto-on-CC99cG/","Apartment","","","3200","","","","3","","","","","","4955 Yonge St","Toronto","NaN","","","","No","Unit located in: Violet-One Building",""
"https://www.zillow.com/homedetails/25-Richmond-St-E-423-Toronto-ON-M5C-0A6/375569219_zpid/","Condominium","5","11/01/2024","3250","","","","3","2","https://photos.zillowstatic.com/fp/c92e97bee0f7554a20523c50430ace0f-p_e.jpg","No","No","# 423","25 Richmond St E","Toronto","NaN","43.65191","-79.37709","375569219","","",""
"https://www.zillow.com/b/35-mercer-st-toronto-on-BWtbzd/","Building","5","11/01/2024","","","","","","","https://photos.zillowstatic.com/fp/2bfe5532100377d3dc2cb1de0fe926a8-p_e.jpg","","","","35 Mercer St","Toronto","NaN","43.645428","-79.391075","43.645428--79.391075","Yes","Red-Eight Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/35-mercer-st-toronto-on-BWtbzd/","Apartment","","","3499","","","","3","","","","","","35 Mercer St","Toronto","NaN","","","","No","Unit located in: Red-Eight Building",""
"https://www.zillow.com/b/building/43.670567,-79.390686_ll/","Building","5","11/01/2024","","","","","","","https://photos.zillowstatic.com/fp/779d2b6988a424f6805ebb7d40f19bfe-p_e.jpg","","","","88 Cumberland St","Toronto","NaN","43.670567","-79.390686","43.670567--79.390686","Yes","Green-Four Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/b/building/43.670567,-79.390686_ll/","Apartment","","","4600","","","","3","","","","","","88 Cumberland St","Toronto","NaN","","","","No","Unit located in: Green-Four Building",""
"https://www.zillow.com/b/238-simcoe-st-toronto-on-CfFSPX/","Building","5","11/01/2024","","","","","","","https://photos.zillowstatic.com/fp/87340f931bd5f9f349f0de085ac5d849-p_e.jpg","","","","238 Simcoe St","Toronto","NaN","43.653694","-79.38908","43.653694--79.38908","Yes","Red-Three Building (Randomly generated building name as it is not provided by Zillow)","7"
"https://www.zillow.com/b/238-simcoe-st-toronto-on-CfFSPX/","Apartment","","","3400","","","","3","","","","","","238 Simcoe St","Toronto","NaN","","","","No","Unit located in: Red-Three Building",""
"https://www.zillow.com/b/10-navy-wharf-ct-toronto-on-BMCQgd/","Building","5","11/01/2024","","","","","","","https://photos.zillowstatic.com/fp/5fbd089f06d2e20423efad765d37a8d8-p_e.jpg","","","","10 Navy Wharf Ct","Toronto","NaN","43.640324","-79.391754","43.640324--79.391754","Yes","Red-Nine Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/10-navy-wharf-ct-toronto-on-BMCQgd/","Apartment","","","4600","","","","3","","","","","","10 Navy Wharf Ct","Toronto","NaN","","","","No","Unit located in: Red-Nine Building",""
"https://www.zillow.com/b/building/43.78302,-79.41691_ll/","Building","5","11/01/2024","","","","","","","https://photos.zillowstatic.com/fp/085fd454a4be02d97eec6538e3dd1e45-p_e.jpg","","","","5740 Yonge St","Toronto","NaN","43.78302","-79.41691","43.78302--79.41691","Yes","Indigo-Four Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/building/43.78302,-79.41691_ll/","Apartment","","","2900","","","","3","","","","","","5740 Yonge St","Toronto","NaN","","","","No","Unit located in: Indigo-Four Building",""
"https://www.zillow.com/homedetails/105-George-St-PENTHOUSE-8-Toronto-ON-M5A-0L4/442299349_zpid/","Condominium","5","11/01/2024","5000","","","","3","2","https://photos.zillowstatic.com/fp/b928fcf02cadca3006c4f38ca3c9f050-p_e.jpg","No","No","# Penthouse 8","105 George St  8","Toronto","NaN","43.65222","-79.37087","442299349","","",""
"https://www.zillow.com/b/55-mercer-st-toronto-on-CCHpfS/","Building","5","11/01/2024","","","","","","","https://photos.zillowstatic.com/fp/8f40b2121c287984618cb69d9189b2a8-p_e.jpg","","","","55 Mercer St","Toronto","NaN","43.645775","-79.38968","43.645775--79.38968","Yes","Violet-Four Building (Randomly generated building name as it is not provided by Zillow)","4"
"https://www.zillow.com/b/55-mercer-st-toronto-on-CCHpfS/","Apartment","","","3900","","","","3","","","","","","55 Mercer St","Toronto","NaN","","","","No","Unit located in: Violet-Four Building",""
"https://www.zillow.com/b/111-elizabeth-st-toronto-on-BMJ9DR/","Building","5","11/01/2024","","","","","","","https://photos.zillowstatic.com/fp/2b7611dd61b36f16abfcb3202dc1fbad-p_e.jpg","","","","111 Elizabeth St","Toronto","NaN","43.654842","-79.38468","43.654842--79.38468","Yes","Violet-Four Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/b/111-elizabeth-st-toronto-on-BMJ9DR/","Apartment","","","3000","","","","3","","","","","","111 Elizabeth St","Toronto","NaN","","","","No","Unit located in: Violet-Four Building",""
"https://www.zillow.com/b/23-lorraine-dr-toronto-on-BMJ923/","Building","5","11/01/2024","","","","","","","https://photos.zillowstatic.com/fp/d650891602d85c0a80a6aa13050b2039-p_e.jpg","","","","23 Lorraine Dr","Toronto","NaN","43.77806","-79.41667","43.77806--79.41667","Yes","Blue-Nine Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/23-lorraine-dr-toronto-on-BMJ923/","Apartment","","","3200","","","","3","","","","","","23 Lorraine Dr","Toronto","NaN","","","","No","Unit located in: Blue-Nine Building",""
"https://www.zillow.com/homedetails/12-York-St-UNIT-4810-Toronto-ON-M5J-0A9/2062593800_zpid/","Condominium","5","11/01/2024","2999","","","","3","2","https://photos.zillowstatic.com/fp/5f8a798105c301dc36e5559a9e9ca7fc-p_e.jpg","No","No","Unit 4810","12 York St","Toronto","NaN","43.642456","-79.381424","2062593800","","",""
"https://www.zillow.com/homedetails/2977-Lawrence-Ave-E-Toronto-ON-M1P-2V6/2071872660_zpid/","Apartment","5","11/01/2024","2850","","","","3","1","https://photos.zillowstatic.com/fp/6637a356bed11176ed48742d1c17c83f-p_e.jpg","No","No","","2977 Lawrence Ave E","Toronto","NaN","43.754467","-79.249016","2071872660","","",""
"https://www.zillow.com/homedetails/30-Meadowglen-Pl-2202-Toronto-ON-M1G-0A6/2054405055_zpid/","Condominium","5","11/01/2024","3000","","","","3","2","https://photos.zillowstatic.com/fp/4d1b753dceea6953b62245517af46b76-p_e.jpg","No","No","# 2202","30 Meadowglen Pl","Toronto","NaN","43.77459","-79.23049","2054405055","","",""
"https://www.zillow.com/homedetails/2261-Lake-Shore-Blvd-W-606-Toronto-ON-M8V-3X1/2054527419_zpid/","Condominium","5","11/01/2024","4000","","","","3","2","https://photos.zillowstatic.com/fp/689175c1d8fb35a1a9b7867c3fcfac94-p_e.jpg","No","No","# 606","2261 Lake Shore Blvd W","Toronto","NaN","43.62017","-79.48336","2054527419","","",""
"https://www.zillow.com/homedetails/125-Village-Green-Sq-3803-Toronto-ON-M1S-0G3/2062219024_zpid/","Condominium","5","11/01/2024","3450","","","","3","2","https://photos.zillowstatic.com/fp/880afd854d7604a2b606dbdaf2e1bc13-p_e.jpg","No","No","# 3803","125 Village Green Sq","Toronto","NaN","43.777416","-79.28121","2062219024","","",""
"https://www.zillow.com/homedetails/85-The-Donway-W-207-Toronto-ON-M3C-0L9/442260865_zpid/","Condominium","6","10/31/2024","3300","","","","3","2","https://photos.zillowstatic.com/fp/b8d95820154f687c0f96e0f1f82a3b18-p_e.jpg","No","No","# 207","85 The Donway W","Toronto","NaN","43.73306","-79.34621","442260865","","",""
"https://www.zillow.com/homedetails/105-Victoria-St-606-Toronto-ON-M5C-3B4/2063491245_zpid/","Condominium","6","10/31/2024","3400","","","","3","2","https://photos.zillowstatic.com/fp/6bcd56c6ea4b48560f4b3e4bce1f805c-p_e.jpg","No","No","# 606","105 Victoria St","Toronto","NaN","43.652245","-79.37764","2063491245","","",""
"https://www.zillow.com/homedetails/277-Gilmour-Ave-Toronto-ON-M6P-3B6/2066625345_zpid/","Apartment","6","10/31/2024","3650","","","","3","2","https://photos.zillowstatic.com/fp/820d27d1e810e52806f072b3da39a6d3-p_e.jpg","No","No","","277 Gilmour Ave","Toronto","NaN","43.665005","-79.47873","2066625345","","",""
"https://www.zillow.com/homedetails/170-Avenue-Rd-1609-Toronto-ON-M5R-0A4/2058487490_zpid/","Condominium","6","10/31/2024","12000","","","","3","3","https://photos.zillowstatic.com/fp/f6654f4490e40bd9f860587b1d351390-p_e.jpg","No","No","# 1609","170 Avenue Rd","Toronto","NaN","43.67533","-79.397125","2058487490","","",""
"https://www.zillow.com/b/81-navy-wharf-ct-toronto-on-BMKVcp/","Building","6","10/31/2024","","","","","","","https://photos.zillowstatic.com/fp/7e7d72ce75b0f3e9298b41c578a50d29-p_e.jpg","","","","81 Navy Wharf Ct","Toronto","NaN","43.641457","-79.3913","43.641457--79.3913","Yes","Orange-Seven Building (Randomly generated building name as it is not provided by Zillow)","4"
"https://www.zillow.com/b/81-navy-wharf-ct-toronto-on-BMKVcp/","Apartment","","","3500","","","","3","","","","","","81 Navy Wharf Ct","Toronto","NaN","","","","No","Unit located in: Orange-Seven Building",""
"https://www.zillow.com/homedetails/38-Cameron-St-708-Toronto-ON-M5T-0C3/2061620187_zpid/","Condominium","6","10/31/2024","5000","","","","3","3","https://photos.zillowstatic.com/fp/bd3e03f646b2e18dd5da0e8f7bb9de32-p_e.jpg","No","No","# 708","38 Cameron St","Toronto","NaN","43.649673","-79.39817","2061620187","","",""
"https://www.zillow.com/homedetails/80-Yorkville-Ave-802-Toronto-ON-M5R-2C2/2071826464_zpid/","Condominium","6","10/31/2024","9900","","","","3","3","https://photos.zillowstatic.com/fp/4b9c9f2b680c39b97d163886961dfc91-p_e.jpg","No","No","# 802","80 Yorkville Ave","Toronto","NaN","43.671482","-79.391396","2071826464","","",""
"https://www.zillow.com/homedetails/830-Lawrence-Ave-W-2002-Toronto-ON-M6A-0B6/2082268015_zpid/","Condominium","6","10/31/2024","3000","","","","3","2","https://photos.zillowstatic.com/fp/9a11a14d51863672ef69ff0bb232d824-p_e.jpg","No","No","# 2002","830 Lawrence Ave W","Toronto","NaN","43.714245","-79.45384","2082268015","","",""
"https://www.zillow.com/homedetails/1350-Ellesmere-Rd-902-Toronto-ON-M1P-0G6/442244614_zpid/","Condominium","6","10/31/2024","3000","","","","3","2","https://photos.zillowstatic.com/fp/3a0e6d14ab0ba3bd559fe1d8a33a5933-p_e.jpg","No","No","# 902","1350 Ellesmere Rd","Toronto","NaN","43.770374","-79.26186","442244614","","",""
"https://www.zillow.com/homedetails/7-Mabelle-Ave-2501-Toronto-ON-M9A-0C9/442244611_zpid/","Condominium","6","10/31/2024","2950","","","","3","2","https://photos.zillowstatic.com/fp/86173485fa81ee10390bb63415ca2586-p_e.jpg","No","No","# 2501","7 Mabelle Ave","Toronto","NaN","43.646446","-79.52575","442244611","","",""
"https://www.zillow.com/homedetails/133-Wynford-Dr-1003-Toronto-ON-M3C-0J5/2073743359_zpid/","Condominium","6","10/31/2024","3200","","","","3","3","https://photos.zillowstatic.com/fp/3dad8d1e88b4bd2c4d8a5c5415121a46-p_e.jpg","No","No","# 1003","133 Wynford Dr","Toronto","NaN","43.72679","-79.328125","2073743359","","",""
"https://www.zillow.com/homedetails/75-Queens-Wharf-Rd-3606-Toronto-ON-M5V-0J8/442244609_zpid/","Condominium","6","10/31/2024","4200","","","","3","2","https://photos.zillowstatic.com/fp/6a8fa4fa951bbe394c335fcb2a50fa2f-p_e.jpg","No","No","# 3606","75 Queens Wharf Rd","Toronto","NaN","43.63837","-79.3987","442244609","","",""
"https://www.zillow.com/b/30-gibbs-rd-toronto-on-BjFKwD/","Building","7","10/30/2024","","","","","","","https://photos.zillowstatic.com/fp/1feefb0ecb55c55bf7c67678591d39a1-p_e.jpg","","","","30 Gibbs Rd","Toronto","NaN","43.639263","-79.55962","43.639263--79.55962","Yes","Orange-Five Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/30-gibbs-rd-toronto-on-BjFKwD/","Apartment","","","3200","","","","3","","","","","","30 Gibbs Rd","Toronto","NaN","","","","No","Unit located in: Orange-Five Building",""
"https://www.zillow.com/b/3077-weston-rd-toronto-on-BMQ4NN/","Building","7","10/30/2024","","","","","","","https://photos.zillowstatic.com/fp/02966dfa94d70aedc8f1db6148d48b7f-p_e.jpg","","","","3077 Weston Rd","Toronto","NaN","43.732376","-79.53698","43.732376--79.53698","Yes","Yellow-Five Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/3077-weston-rd-toronto-on-BMQ4NN/","Apartment","","","2900","","","","3","","","","","","3077 Weston Rd","Toronto","NaN","","","","No","Unit located in: Yellow-Five Building",""
"https://www.zillow.com/homedetails/330-Saint-Clair-Ave-E-FLOOR-2-Toronto-ON-M4T-1P4/2064132010_zpid/","Apartment","7","10/30/2024","3950","","","","3","1","https://photos.zillowstatic.com/fp/7dcec09affc9979d68a3b9d6a876a3c6-p_e.jpg","No","No","Floor 2","330 Saint Clair Ave E","Toronto","NaN","43.69117","-79.38079","2064132010","","",""
"https://www.zillow.com/homedetails/2825-Islington-Ave-503-Toronto-ON-M9L-2K1/2054673963_zpid/","Condominium","7","10/30/2024","2900","","","","3","2","","No","No","# 503","2825 Islington Ave","Toronto","NaN","43.748337","-79.56748","2054673963","","",""
"https://www.zillow.com/homedetails/17-Rusholme-Park-Cres-APT-1-Toronto-ON-M6J-2E1/2054423716_zpid/","Apartment","7","10/30/2024","3495","","","","3","1","https://photos.zillowstatic.com/fp/4eb89c617f6ca2de58858f99d183f37d-p_e.jpg","No","No","Apt 1","17 Rusholme Park Cres","Toronto","NaN","43.651707","-79.42873","2054423716","","",""
"https://www.zillow.com/b/the-montgomery-toronto-on-BMbB8t/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/143b847161e65f155540c6b38beb815b-p_e.jpg","","","","25 Montgomery Ave","Toronto","NaN","43.709366","-79.39952","43.709366--79.39952","Yes","Red-Zero Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/b/the-montgomery-toronto-on-BMbB8t/","Apartment","","","6078","","","","3","","","","","","25 Montgomery Ave","Toronto","NaN","","","","No","Unit located in: Red-Zero Building",""
"https://www.zillow.com/homedetails/325-Yorkland-Blvd-909-Toronto-ON-M2J-1R5/441173149_zpid/","Condominium","6","10/31/2024","3499","","","","3","2","https://photos.zillowstatic.com/fp/c72deff9c8c66c2db7592e8853bb21b2-p_e.jpg","No","No","# 909","325 Yorkland Blvd","Toronto","NaN","43.77102","-79.334015","441173149","","",""
"https://www.zillow.com/homedetails/88-Corporate-Dr-2304-Toronto-ON-M1H-3G6/2055440997_zpid/","Condominium","7","10/30/2024","3200","","","","3","2","https://photos.zillowstatic.com/fp/b4b949ed7941f3030a0f66b77e5b2118-p_e.jpg","No","No","# 2304","88 Corporate Dr","Toronto","NaN","43.780964","-79.24979","2055440997","","",""
"https://www.zillow.com/homedetails/884-Queen-St-W-Toronto-ON-M6J-1G3/2071869652_zpid/","Condominium","7","10/30/2024","6000","","","","3","3","https://photos.zillowstatic.com/fp/65ab695679db22a37fd1aff48d8ba0a2-p_e.jpg","No","No","","884 Queen St W","Toronto","NaN","43.645325","-79.41473","2071869652","","",""
"https://www.zillow.com/homedetails/19-Western-Battery-Rd-1810-Toronto-ON-M6K-0E3/442189318_zpid/","Condominium","7","10/30/2024","3000","","","","3","2","https://photos.zillowstatic.com/fp/e023e42b148e0e2c602fcc03894b1091-p_e.jpg","No","No","# 1810","19 Western Battery Rd","Toronto","NaN","43.63958","-79.41133","442189318","","",""
"https://www.zillow.com/homedetails/51-Indian-Grv-1-Toronto-ON-M6R-2Y1/2055903837_zpid/","Apartment","7","10/30/2024","3595","","","","3","1","https://photos.zillowstatic.com/fp/3bf465d555840ce3b60b431b73cc4a04-p_e.jpg","No","No","# 1","51 Indian Grv","Toronto","NaN","43.652187","-79.45706","2055903837","","",""
"https://www.zillow.com/homedetails/795-College-St-1A-Toronto-ON-M6G-1C7/2070923257_zpid/","Condominium","6","10/31/2024","4395","","","","3","2","https://photos.zillowstatic.com/fp/634f3cec06125b78480a1e4f2c2d4eb2-p_e.jpg","No","No","# 1A","795 College St","Toronto","NaN","43.654633","-79.420654","2070923257","","",""
"https://www.zillow.com/b/70-annie-craig-dr-toronto-on-BgP9Pr/","Building","7","10/30/2024","","","","","","","https://photos.zillowstatic.com/fp/0491028c280a2f6c5425432d99069b3b-p_e.jpg","","","","70 Annie Craig Dr","Toronto","NaN","43.62474","-79.478966","43.62474--79.478966","Yes","Indigo-Five Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/70-annie-craig-dr-toronto-on-BgP9Pr/","Apartment","","","3499","","","","3","","","","","","70 Annie Craig Dr","Toronto","NaN","","","","No","Unit located in: Indigo-Five Building",""
"https://www.zillow.com/b/501-yonge-st-toronto-on-m4y-0g8-toronto-on-BMLDsS/","Building","7","10/30/2024","","","","","","","https://photos.zillowstatic.com/fp/d3cb1bdf2cf8533541bfb5f4413b96ac-p_e.jpg","","","","501 Yonge St","Toronto","NaN","43.66325","-79.38361","43.66325--79.38361","Yes","Blue-Three Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/501-yonge-st-toronto-on-m4y-0g8-toronto-on-BMLDsS/","Apartment","","","3999","","","","3","","","","","","501 Yonge St","Toronto","NaN","","","","No","Unit located in: Blue-Three Building",""
"https://www.zillow.com/homedetails/320-Tweedsmuir-Ave-716-Toronto-ON-M5P-2Y3/442155586_zpid/","Condominium","8","10/29/2024","3525","","","","3","1","https://photos.zillowstatic.com/fp/adfa0cfc023ee5f940cda07005396ee3-p_e.jpg","No","No","# 716","320 Tweedsmuir Ave","Toronto","NaN","43.685913","-79.41458","442155586","","",""
"https://www.zillow.com/homedetails/15-Mercer-St-2906-Toronto-ON-M5V-1H2/349601765_zpid/","Condominium","8","10/29/2024","3700","","","","3","2","https://photos.zillowstatic.com/fp/3cdd02be3b7d599c3e351151cc1d0868-p_e.jpg","No","No","# 2906","15 Mercer St","Toronto","NaN","43.64556","-79.390564","349601765","","",""
"https://www.zillow.com/homedetails/15-Legion-Rd-706-Toronto-ON-M8V-0A9/442155852_zpid/","Condominium","8","10/29/2024","3600","","","","3","2","https://photos.zillowstatic.com/fp/d5156c1d4cb556e2155acd30318bb02f-p_e.jpg","No","No","# 706","15 Legion Rd","Toronto","NaN","43.621403","-79.48379","442155852","","",""
"https://www.zillow.com/homedetails/215-Lonsdale-Rd-904-Toronto-ON-M4V-0B4/442156026_zpid/","Condominium","8","10/29/2024","9425","","","","3","3","https://photos.zillowstatic.com/fp/205265dfbce3733031196f521a791ac4-p_e.jpg","No","No","# 904","215 Lonsdale Rd","Toronto","NaN","43.690437","-79.40356","442156026","","",""
"https://www.zillow.com/homedetails/70-Temperance-St-1117-Toronto-ON-M5H-0B1/442155599_zpid/","Condominium","8","10/29/2024","2800","","","","3","2","https://photos.zillowstatic.com/fp/150507077c8cd8846c7a2910c150d915-p_e.jpg","No","No","# 1117","70 Temperance St","Toronto","NaN","43.650513","-79.38208","442155599","","",""
"https://www.zillow.com/homedetails/400-Walmer-Rd-PENTHOUSE-5-Toronto-ON-M5P-2X7/2054915032_zpid/","Condominium","8","10/29/2024","8750","","","","3","3","https://photos.zillowstatic.com/fp/efabcebd99153eb7fa9f382dc2cb6569-p_e.jpg","No","No","Penthouse 5","400 Walmer Rd PENTHOUSE 5","Toronto","NaN","43.68529","-79.41318","2054915032","","",""
"https://www.zillow.com/b/junction-factory-apartments-toronto-on-BMLF6d/","Building","8","10/29/2024","","","","","","","https://photos.zillowstatic.com/fp/b8f5ef1dc8e14efe308d9b664ab62389-p_e.jpg","","","","3385 Dundas St W","Toronto","NaN","43.66541","-79.48453","43.66541--79.48453","Yes","Blue-Eight Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/junction-factory-apartments-toronto-on-BMLF6d/","Apartment","","","4150","","","","3","","","","","","3385 Dundas St W","Toronto","NaN","","","","No","Unit located in: Blue-Eight Building",""
"https://www.zillow.com/homedetails/2645-Jane-St-417-Toronto-ON-M3L-2J3/442147990_zpid/","Condominium","8","10/29/2024","2995","","","","3","2","https://photos.zillowstatic.com/fp/f2657312f643d113b390e34ad101121d-p_e.jpg","No","No","# 417","2645 Jane St","Toronto","NaN","43.737747","-79.511314","442147990","","",""
"https://www.zillow.com/b/11-wellesley-st-w-toronto-on-BMLDym/","Building","8","10/29/2024","","","","","","","https://photos.zillowstatic.com/fp/0ee3782829adc7b938ab2714c8b717e9-p_e.jpg","","","","11 Wellesley St   W","Toronto","NaN","43.664265","-79.385506","43.664265--79.385506","Yes","Violet-Two Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/11-wellesley-st-w-toronto-on-BMLDym/","Apartment","","","3500","","","","3","","","","","","11 Wellesley St   W","Toronto","NaN","","","","No","Unit located in: Violet-Two Building",""
"https://www.zillow.com/homedetails/78-Tecumseth-St-803-Toronto-ON-M5V-0A9/2071894241_zpid/","Condominium","8","10/29/2024","3600","","","","3","2","https://photos.zillowstatic.com/fp/ec8cad1ccbdd8ee0e9737c33d46e6c85-p_e.jpg","No","No","# 803","78 Tecumseth St","Toronto","NaN","43.643047","-79.40544","2071894241","","",""
"https://www.zillow.com/apartments/toronto-on/canary-commons/C5YmSM/","Building","8","10/29/2024","","","","","","","https://photos.zillowstatic.com/fp/b9816b492bb4c6fb3f2c001e28b980a3-p_e.jpg","","","","35 Rolling Mills Rd","Toronto","NaN","43.652805","-79.35539","43.652805--79.35539","Yes","Orange-Five Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/apartments/toronto-on/canary-commons/C5YmSM/","Apartment","","","3000","","","","3","","","","","","35 Rolling Mills Rd","Toronto","NaN","","","","No","Unit located in: Orange-Five Building",""
"https://www.zillow.com/homedetails/200-Woodbine-Ave-207-Toronto-ON-M4L-3P2/2059074360_zpid/","Condominium","8","10/29/2024","4700","","","","3","2","https://photos.zillowstatic.com/fp/3d634e71bfe8d1e70f0a0982d1d7bcc8-p_e.jpg","No","No","# 207","200 Woodbine Ave","Toronto","NaN","43.668934","-79.306145","2059074360","","",""
"https://www.zillow.com/b/building/43.64009,-79.3815_ll/","Building","8","10/29/2024","","","","","","","https://photos.zillowstatic.com/fp/d4c19705a398872ec3d693415044c717-p_e.jpg","","","","208 Queens Quay W","Toronto","NaN","43.64009","-79.3815","43.64009--79.3815","Yes","Green-Four Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/b/building/43.64009,-79.3815_ll/","Apartment","","","2850","","","","3","","","","","","208 Queens Quay W","Toronto","NaN","","","","No","Unit located in: Green-Four Building",""
"https://www.zillow.com/homedetails/2015-Sheppard-Ave-E-3303-Toronto-ON-M2J-0B3/442147928_zpid/","Condominium","8","10/29/2024","3200","","","","3","2","https://photos.zillowstatic.com/fp/5ec2505dffeaeaad975a16b27eea11fa-p_e.jpg","No","No","# 3303","2015 Sheppard Ave E","Toronto","NaN","43.77526","-79.33723","442147928","","",""
"https://www.zillow.com/homedetails/89-Bowood-Ave-Toronto-ON-M4N-1Y3/2062287225_zpid/","Apartment","8","10/29/2024","5100","","","","3","2","https://photos.zillowstatic.com/fp/8c190a7114ce167f043b10aa2f925f40-p_e.jpg","No","No","","89 Bowood Ave","Toronto","NaN","43.728962","-79.400314","2062287225","","",""
"https://www.zillow.com/b/building/43.65886,-79.38474_ll/","Building","8","10/29/2024","","","","","","","https://photos.zillowstatic.com/fp/aa736b455bb324d7b70e71f5dc2e0d31-p_e.jpg","","","","711 Bay St","Toronto","NaN","43.65886","-79.38474","43.65886--79.38474","Yes","Green-Five Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/building/43.65886,-79.38474_ll/","Apartment","","","3500","","","","3","","","","","","711 Bay St","Toronto","NaN","","","","No","Unit located in: Green-Five Building",""
